offline_id,activity_id,master_agent_id,offline_date,offline_start,offline_end,offline_category,productive_flag,approved_flag,duration_minutes,source_system
O00019038,ACT00069298,A038,2025-01-13,2025-01-13 11:00:00,2025-01-13 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019039,ACT00069303,A038,2025-01-13,2025-01-13 12:23:00,2025-01-13 12:38:00,Waiting for Work,0,1,15.0,Queue Manager
O00019040,ACT00069317,A038,2025-01-14,2025-01-14 07:00:00,2025-01-14 07:11:00,Waiting for Work,0,1,11.0,Queue Manager
O00019041,ACT00069325,A038,2025-01-14,2025-01-14 09:24:00,2025-01-14 10:04:00,Coaching,1,1,40.0,SharePoint Tracker
O00019042,ACT00069326,A038,2025-01-14,2025-01-14 10:04:00,2025-01-14 10:52:00,Team Meeting,1,1,48.0,SharePoint Tracker
O00019043,ACT00069327,A038,2025-01-14,2025-01-14 10:52:00,2025-01-14 11:00:00,Coaching,1,1,8.0,SharePoint Tracker
O00019044,ACT00069328,A038,2025-01-14,2025-01-14 11:00:00,2025-01-14 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019045,ACT00069337,A038,2025-01-14,2025-01-14 13:14:00,2025-01-14 13:18:00,Waiting for Work,0,1,4.0,Queue Manager
O00019046,ACT00069339,A038,2025-01-14,2025-01-14 13:35:00,2025-01-14 14:09:00,Email Support,1,1,34.0,Queue Manager
O00019047,ACT00069341,A038,2025-01-14,2025-01-14 14:26:00,2025-01-14 14:39:00,Break,0,1,13.0,Queue Manager
O00019048,ACT00069347,A038,2025-01-14,2025-01-14 15:50:00,2025-01-14 16:00:00,Break,0,1,10.0,Queue Manager
O00019049,ACT00069348,A038,2025-01-15,2025-01-15 07:00:00,2025-01-15 07:14:00,Admin,1,1,14.0,SharePoint Tracker
O00019050,ACT00069349,A038,2025-01-15,2025-01-15 07:14:00,2025-01-15 07:26:00,Waiting for Work,0,1,12.0,Queue Manager
O00019051,ACT00069353,A038,2025-01-15,2025-01-15 08:03:00,2025-01-15 08:15:00,Waiting for Work,0,1,12.0,Queue Manager
O00019052,ACT00069355,A038,2025-01-15,2025-01-15 08:24:00,2025-01-15 09:00:00,Unplanned Offline,0,0,36.0,Queue Manager
O00019053,ACT00069364,A038,2025-01-15,2025-01-15 11:00:00,2025-01-15 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019054,ACT00069368,A038,2025-01-15,2025-01-15 12:24:00,2025-01-15 12:37:00,Waiting for Work,0,1,13.0,Queue Manager
O00019055,ACT00069372,A038,2025-01-15,2025-01-15 13:19:00,2025-01-15 14:17:00,Email Support,1,1,58.0,Queue Manager
O00019056,ACT00069381,A038,2025-01-17,2025-01-17 07:00:00,2025-01-17 07:19:00,Admin,1,1,19.0,SharePoint Tracker
O00019057,ACT00069384,A038,2025-01-17,2025-01-17 07:50:00,2025-01-17 08:26:00,Admin,1,1,36.0,SharePoint Tracker
O00019058,ACT00069387,A038,2025-01-17,2025-01-17 08:53:00,2025-01-17 08:57:00,Waiting for Work,0,1,4.0,Queue Manager
O00019059,ACT00069391,A038,2025-01-17,2025-01-17 10:14:00,2025-01-17 10:55:00,Coaching,1,1,41.0,SharePoint Tracker
O00019060,ACT00069393,A038,2025-01-17,2025-01-17 11:00:00,2025-01-17 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019061,ACT00069394,A038,2025-01-17,2025-01-17 11:30:00,2025-01-17 11:44:00,Waiting for Work,0,1,14.0,Queue Manager
O00019062,ACT00069397,A038,2025-01-17,2025-01-17 12:09:00,2025-01-17 12:18:00,Waiting for Work,0,1,9.0,Queue Manager
O00019063,ACT00069402,A038,2025-01-17,2025-01-17 14:04:00,2025-01-17 14:36:00,Admin,1,1,32.0,SharePoint Tracker
O00019064,ACT00069411,A038,2025-01-20,2025-01-20 07:41:00,2025-01-20 08:24:00,Unplanned Offline,0,0,43.0,Queue Manager
O00019065,ACT00069415,A038,2025-01-20,2025-01-20 08:58:00,2025-01-20 09:13:00,Break,0,1,15.0,Queue Manager
O00019066,ACT00069416,A038,2025-01-20,2025-01-20 09:16:00,2025-01-20 09:43:00,Coaching,1,1,27.0,SharePoint Tracker
O00019067,ACT00069419,A038,2025-01-20,2025-01-20 10:03:00,2025-01-20 10:09:00,Waiting for Work,0,1,6.0,Queue Manager
O00019068,ACT00069421,A038,2025-01-20,2025-01-20 10:25:00,2025-01-20 10:38:00,Waiting for Work,0,1,13.0,Queue Manager
O00019069,ACT00069424,A038,2025-01-20,2025-01-20 11:00:00,2025-01-20 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019070,ACT00069454,A038,2025-01-22,2025-01-22 09:42:00,2025-01-22 09:53:00,Break,0,1,11.0,Queue Manager
O00019071,ACT00069456,A038,2025-01-22,2025-01-22 10:01:00,2025-01-22 10:15:00,Waiting for Work,0,1,14.0,Queue Manager
O00019072,ACT00069457,A038,2025-01-22,2025-01-22 10:15:00,2025-01-22 10:55:00,Coaching,1,1,40.0,SharePoint Tracker
O00019073,ACT00069459,A038,2025-01-22,2025-01-22 11:00:00,2025-01-22 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019074,ACT00069468,A038,2025-01-22,2025-01-22 13:23:00,2025-01-22 13:26:00,Waiting for Work,0,1,3.0,Queue Manager
O00019075,ACT00069477,A038,2025-01-22,2025-01-22 15:26:00,2025-01-22 16:00:00,Team Meeting,1,1,34.0,SharePoint Tracker
O00019076,ACT00069480,A038,2025-01-24,2025-01-24 07:59:00,2025-01-24 08:53:00,System Issue,0,1,54.0,IT Incident Log
O00019077,ACT00069483,A038,2025-01-24,2025-01-24 09:22:00,2025-01-24 09:41:00,Waiting for Work,0,1,19.0,Queue Manager
O00019078,ACT00069488,A038,2025-01-24,2025-01-24 10:56:00,2025-01-24 11:00:00,Waiting for Work,0,1,4.0,Queue Manager
O00019079,ACT00069489,A038,2025-01-24,2025-01-24 11:00:00,2025-01-24 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019080,ACT00069491,A038,2025-01-24,2025-01-24 12:12:00,2025-01-24 12:26:00,Break,0,1,14.0,Queue Manager
O00019081,ACT00069495,A038,2025-01-24,2025-01-24 13:18:00,2025-01-24 13:28:00,Waiting for Work,0,1,10.0,Queue Manager
O00019082,ACT00069498,A038,2025-01-24,2025-01-24 13:58:00,2025-01-24 14:44:00,Waiting for Work,0,1,46.0,Queue Manager
O00019083,ACT00069504,A038,2025-01-25,2025-01-25 07:00:00,2025-01-25 07:16:00,Admin,1,1,16.0,SharePoint Tracker
O00019084,ACT00069506,A038,2025-01-25,2025-01-25 07:29:00,2025-01-25 07:40:00,Break,0,1,11.0,Queue Manager
O00019085,ACT00069517,A038,2025-01-25,2025-01-25 10:34:00,2025-01-25 10:49:00,Break,0,1,15.0,Queue Manager
O00019086,ACT00069520,A038,2025-01-25,2025-01-25 11:00:00,2025-01-25 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019087,ACT00069526,A038,2025-01-25,2025-01-25 12:44:00,2025-01-25 12:49:00,Waiting for Work,0,1,5.0,Queue Manager
O00019088,ACT00069529,A038,2025-01-25,2025-01-25 13:11:00,2025-01-25 13:17:00,Waiting for Work,0,1,6.0,Queue Manager
O00019089,ACT00069537,A038,2025-01-25,2025-01-25 15:13:00,2025-01-25 15:40:00,Waiting for Work,0,1,27.0,Queue Manager
O00019090,ACT00069539,A038,2025-01-27,2025-01-27 07:00:00,2025-01-27 07:09:00,Admin,1,1,9.0,SharePoint Tracker
O00019091,ACT00069553,A038,2025-01-27,2025-01-27 11:00:00,2025-01-27 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019092,ACT00069554,A038,2025-01-27,2025-01-27 11:30:00,2025-01-27 11:44:00,Break,0,1,14.0,Queue Manager
O00019093,ACT00069558,A038,2025-01-27,2025-01-27 12:20:00,2025-01-27 12:53:00,Waiting for Work,0,1,33.0,Queue Manager
O00019094,ACT00069571,A038,2025-01-28,2025-01-28 07:05:00,2025-01-28 07:31:00,Waiting for Work,0,1,26.0,Queue Manager
O00019095,ACT00069572,A038,2025-01-28,2025-01-28 07:32:00,2025-01-28 08:31:00,Email Support,1,1,59.0,Queue Manager
O00019096,ACT00069580,A038,2025-01-28,2025-01-28 10:17:00,2025-01-28 10:22:00,Waiting for Work,0,1,5.0,Queue Manager
O00019097,ACT00069581,A038,2025-01-28,2025-01-28 10:24:00,2025-01-28 10:52:00,Admin,1,1,28.0,SharePoint Tracker
O00019098,ACT00069583,A038,2025-01-28,2025-01-28 11:00:00,2025-01-28 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019099,ACT00069585,A038,2025-01-28,2025-01-28 11:48:00,2025-01-28 12:10:00,Admin,1,1,22.0,SharePoint Tracker
O00019100,ACT00069594,A038,2025-01-28,2025-01-28 14:30:00,2025-01-28 14:58:00,Unplanned Offline,0,0,28.0,Queue Manager
O00019101,ACT00069601,A038,2025-01-29,2025-01-29 07:16:00,2025-01-29 07:31:00,Break,0,1,15.0,Queue Manager
O00019102,ACT00069602,A038,2025-01-29,2025-01-29 07:31:00,2025-01-29 07:55:00,Admin,1,1,24.0,SharePoint Tracker
O00019103,ACT00069603,A038,2025-01-29,2025-01-29 07:55:00,2025-01-29 08:38:00,Waiting for Work,0,1,43.0,Queue Manager
O00019104,ACT00069604,A038,2025-01-29,2025-01-29 08:38:00,2025-01-29 09:18:00,Coaching,1,1,40.0,SharePoint Tracker
O00019105,ACT00069608,A038,2025-01-29,2025-01-29 09:56:00,2025-01-29 10:04:00,Waiting for Work,0,1,8.0,Queue Manager
O00019106,ACT00069612,A038,2025-01-29,2025-01-29 10:48:00,2025-01-29 11:00:00,Unplanned Offline,0,0,12.0,Queue Manager
O00019107,ACT00069613,A038,2025-01-29,2025-01-29 11:00:00,2025-01-29 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019108,ACT00069615,A038,2025-01-29,2025-01-29 11:46:00,2025-01-29 12:24:00,Coaching,1,1,38.0,SharePoint Tracker
O00019109,ACT00069622,A038,2025-01-29,2025-01-29 13:45:00,2025-01-29 13:48:00,Waiting for Work,0,1,3.0,Queue Manager
O00019110,ACT00069623,A038,2025-01-29,2025-01-29 13:48:00,2025-01-29 14:00:00,Waiting for Work,0,1,12.0,Queue Manager
O00019111,ACT00069627,A038,2025-01-29,2025-01-29 15:12:00,2025-01-29 15:44:00,Unplanned Offline,0,0,32.0,Queue Manager
O00019112,ACT00069633,A038,2025-01-30,2025-01-30 07:56:00,2025-01-30 08:32:00,Waiting for Work,0,1,36.0,Queue Manager
O00019113,ACT00069635,A038,2025-01-30,2025-01-30 08:37:00,2025-01-30 08:51:00,Waiting for Work,0,1,14.0,Queue Manager
O00019114,ACT00069638,A038,2025-01-30,2025-01-30 09:26:00,2025-01-30 09:39:00,Waiting for Work,0,1,13.0,Queue Manager
O00019115,ACT00069640,A038,2025-01-30,2025-01-30 09:50:00,2025-01-30 10:01:00,Waiting for Work,0,1,11.0,Queue Manager
O00019116,ACT00069642,A038,2025-01-30,2025-01-30 10:13:00,2025-01-30 10:22:00,Waiting for Work,0,1,9.0,Queue Manager
O00019117,ACT00069647,A038,2025-01-30,2025-01-30 11:00:00,2025-01-30 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019118,ACT00069652,A038,2025-01-30,2025-01-30 12:49:00,2025-01-30 13:02:00,Waiting for Work,0,1,13.0,Queue Manager
O00019119,ACT00069664,A038,2025-01-31,2025-01-31 07:00:00,2025-01-31 07:16:00,Admin,1,1,16.0,SharePoint Tracker
O00019120,ACT00069671,A038,2025-01-31,2025-01-31 08:38:00,2025-01-31 09:07:00,Waiting for Work,0,1,29.0,Queue Manager
O00019121,ACT00069678,A038,2025-01-31,2025-01-31 10:46:00,2025-01-31 10:59:00,Waiting for Work,0,1,13.0,Queue Manager
O00019122,ACT00069680,A038,2025-01-31,2025-01-31 11:00:00,2025-01-31 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019123,ACT00069686,A038,2025-01-31,2025-01-31 12:52:00,2025-01-31 13:11:00,Admin,1,1,19.0,SharePoint Tracker
O00019124,ACT00069687,A038,2025-01-31,2025-01-31 13:11:00,2025-01-31 13:32:00,Waiting for Work,0,1,21.0,Queue Manager
O00019125,ACT00069690,A038,2025-01-31,2025-01-31 14:09:00,2025-01-31 14:58:00,Waiting for Work,0,1,49.0,Queue Manager
O00019126,ACT00069691,A038,2025-01-31,2025-01-31 14:58:00,2025-01-31 15:28:00,Admin,1,1,30.0,SharePoint Tracker
O00019127,ACT00069692,A038,2025-01-31,2025-01-31 15:28:00,2025-01-31 16:00:00,Team Meeting,1,1,32.0,SharePoint Tracker
O00019128,ACT00069695,A038,2025-02-03,2025-02-03 07:35:00,2025-02-03 08:09:00,System Issue,0,1,34.0,IT Incident Log
O00019129,ACT00069708,A038,2025-02-03,2025-02-03 11:00:00,2025-02-03 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019130,ACT00069715,A038,2025-02-03,2025-02-03 13:08:00,2025-02-03 13:23:00,Break,0,1,15.0,Queue Manager
O00019131,ACT00069719,A038,2025-02-03,2025-02-03 14:17:00,2025-02-03 15:05:00,Waiting for Work,0,1,48.0,Queue Manager
O00019132,ACT00069724,A038,2025-02-04,2025-02-04 07:00:00,2025-02-04 07:11:00,Admin,1,1,11.0,SharePoint Tracker
O00019133,ACT00069729,A038,2025-02-04,2025-02-04 08:01:00,2025-02-04 08:12:00,Break,0,1,11.0,Queue Manager
O00019134,ACT00069735,A038,2025-02-04,2025-02-04 09:46:00,2025-02-04 09:51:00,Waiting for Work,0,1,5.0,Queue Manager
O00019135,ACT00069738,A038,2025-02-04,2025-02-04 10:11:00,2025-02-04 10:46:00,Coaching,1,1,35.0,SharePoint Tracker
O00019136,ACT00069741,A038,2025-02-04,2025-02-04 11:00:00,2025-02-04 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019137,ACT00069747,A038,2025-02-04,2025-02-04 13:07:00,2025-02-04 13:59:00,Email Support,1,1,52.0,Queue Manager
O00019138,ACT00069753,A038,2025-02-04,2025-02-04 15:25:00,2025-02-04 15:44:00,System Issue,0,1,19.0,IT Incident Log
O00019139,ACT00069756,A038,2025-02-05,2025-02-05 07:00:00,2025-02-05 07:15:00,Admin,1,1,15.0,SharePoint Tracker
O00019140,ACT00069759,A038,2025-02-05,2025-02-05 07:46:00,2025-02-05 08:02:00,Waiting for Work,0,1,16.0,Queue Manager
O00019141,ACT00069762,A038,2025-02-05,2025-02-05 08:27:00,2025-02-05 09:03:00,System Issue,0,1,36.0,IT Incident Log
O00019142,ACT00069766,A038,2025-02-05,2025-02-05 09:39:00,2025-02-05 10:36:00,System Issue,0,1,57.0,IT Incident Log
O00019143,ACT00069769,A038,2025-02-05,2025-02-05 11:00:00,2025-02-05 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019144,ACT00069771,A038,2025-02-05,2025-02-05 11:39:00,2025-02-05 12:26:00,System Issue,0,1,47.0,IT Incident Log
O00019145,ACT00069772,A038,2025-02-05,2025-02-05 12:26:00,2025-02-05 12:32:00,Waiting for Work,0,1,6.0,Queue Manager
O00019146,ACT00069778,A038,2025-02-05,2025-02-05 14:01:00,2025-02-05 14:41:00,Team Meeting,1,1,40.0,SharePoint Tracker
O00019147,ACT00069781,A038,2025-02-05,2025-02-05 15:08:00,2025-02-05 15:47:00,Email Support,1,1,39.0,Queue Manager
O00019148,ACT00069783,A038,2025-02-06,2025-02-06 07:00:00,2025-02-06 07:08:00,Admin,1,1,8.0,SharePoint Tracker
O00019149,ACT00069791,A038,2025-02-06,2025-02-06 08:53:00,2025-02-06 08:58:00,Waiting for Work,0,1,5.0,Queue Manager
O00019150,ACT00069795,A038,2025-02-06,2025-02-06 09:45:00,2025-02-06 09:56:00,Waiting for Work,0,1,11.0,Queue Manager
O00019151,ACT00069802,A038,2025-02-06,2025-02-06 11:00:00,2025-02-06 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019152,ACT00069804,A038,2025-02-06,2025-02-06 11:37:00,2025-02-06 11:42:00,Waiting for Work,0,1,5.0,Queue Manager
O00019153,ACT00069809,A038,2025-02-06,2025-02-06 12:41:00,2025-02-06 12:56:00,Email Support,1,1,15.0,Queue Manager
O00019154,ACT00069810,A038,2025-02-06,2025-02-06 12:56:00,2025-02-06 14:01:00,Training,1,1,65.0,SharePoint Tracker
O00019155,ACT00069821,A038,2025-02-07,2025-02-07 08:05:00,2025-02-07 08:29:00,Coaching,1,1,24.0,SharePoint Tracker
O00019156,ACT00069833,A038,2025-02-07,2025-02-07 11:00:00,2025-02-07 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019157,ACT00069845,A038,2025-02-07,2025-02-07 14:22:00,2025-02-07 14:58:00,Waiting for Work,0,1,36.0,Queue Manager
O00019158,ACT00069855,A038,2025-02-08,2025-02-08 08:41:00,2025-02-08 09:38:00,Email Support,1,1,57.0,Queue Manager
O00019159,ACT00069857,A038,2025-02-08,2025-02-08 09:57:00,2025-02-08 10:11:00,Break,0,1,14.0,Queue Manager
O00019160,ACT00069862,A038,2025-02-08,2025-02-08 11:00:00,2025-02-08 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019161,ACT00069870,A038,2025-02-08,2025-02-08 12:57:00,2025-02-08 13:10:00,Waiting for Work,0,1,13.0,Queue Manager
O00019162,ACT00069874,A038,2025-02-08,2025-02-08 13:55:00,2025-02-08 14:26:00,Waiting for Work,0,1,31.0,Queue Manager
O00019163,ACT00069876,A038,2025-02-08,2025-02-08 14:44:00,2025-02-08 15:05:00,Coaching,1,1,21.0,SharePoint Tracker
O00019164,ACT00069878,A038,2025-02-08,2025-02-08 15:28:00,2025-02-08 15:41:00,Break,0,1,13.0,Queue Manager
O00019165,ACT00069881,A038,2025-02-10,2025-02-10 07:00:00,2025-02-10 07:17:00,Admin,1,1,17.0,SharePoint Tracker
O00019166,ACT00069887,A038,2025-02-10,2025-02-10 08:35:00,2025-02-10 08:41:00,Waiting for Work,0,1,6.0,Queue Manager
O00019167,ACT00069888,A038,2025-02-10,2025-02-10 08:41:00,2025-02-10 08:54:00,Break,0,1,13.0,Queue Manager
O00019168,ACT00069891,A038,2025-02-10,2025-02-10 09:51:00,2025-02-10 09:53:00,Waiting for Work,0,1,2.0,Queue Manager
O00019169,ACT00069892,A038,2025-02-10,2025-02-10 09:53:00,2025-02-10 10:09:00,Unplanned Offline,0,0,16.0,Queue Manager
O00019170,ACT00069895,A038,2025-02-10,2025-02-10 10:38:00,2025-02-10 11:00:00,Training,1,1,22.0,SharePoint Tracker
O00019171,ACT00069896,A038,2025-02-10,2025-02-10 11:00:00,2025-02-10 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019172,ACT00069897,A038,2025-02-10,2025-02-10 11:30:00,2025-02-10 11:36:00,Waiting for Work,0,1,6.0,Queue Manager
O00019173,ACT00069898,A038,2025-02-10,2025-02-10 11:36:00,2025-02-10 11:56:00,Waiting for Work,0,1,20.0,Queue Manager
O00019174,ACT00069904,A038,2025-02-10,2025-02-10 13:09:00,2025-02-10 13:48:00,Email Support,1,1,39.0,Queue Manager
O00019175,ACT00069910,A038,2025-02-10,2025-02-10 15:34:00,2025-02-10 16:00:00,Team Meeting,1,1,26.0,SharePoint Tracker
O00019176,ACT00069918,A038,2025-02-11,2025-02-11 08:43:00,2025-02-11 08:49:00,Waiting for Work,0,1,6.0,Queue Manager
O00019177,ACT00069920,A038,2025-02-11,2025-02-11 09:10:00,2025-02-11 09:28:00,Coaching,1,1,18.0,SharePoint Tracker
O00019178,ACT00069926,A038,2025-02-11,2025-02-11 11:00:00,2025-02-11 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019179,ACT00069931,A038,2025-02-11,2025-02-11 12:25:00,2025-02-11 13:43:00,Training,1,1,78.0,SharePoint Tracker
O00019180,ACT00069934,A038,2025-02-11,2025-02-11 14:11:00,2025-02-11 14:25:00,Break,0,1,14.0,Queue Manager
O00019181,ACT00069940,A038,2025-02-11,2025-02-11 15:29:00,2025-02-11 15:34:00,Waiting for Work,0,1,5.0,Queue Manager
O00019182,ACT00069941,A038,2025-02-11,2025-02-11 15:34:00,2025-02-11 15:36:00,Waiting for Work,0,1,2.0,Queue Manager
O00019183,ACT00069946,A038,2025-02-12,2025-02-12 07:30:00,2025-02-12 08:33:00,System Issue,0,1,63.0,IT Incident Log
O00019184,ACT00069948,A038,2025-02-12,2025-02-12 08:45:00,2025-02-12 08:49:00,Waiting for Work,0,1,4.0,Queue Manager
O00019185,ACT00069949,A038,2025-02-12,2025-02-12 08:50:00,2025-02-12 08:59:00,Waiting for Work,0,1,9.0,Queue Manager
O00019186,ACT00069950,A038,2025-02-12,2025-02-12 08:59:00,2025-02-12 09:36:00,Coaching,1,1,37.0,SharePoint Tracker
O00019187,ACT00069953,A038,2025-02-12,2025-02-12 10:08:00,2025-02-12 10:16:00,Waiting for Work,0,1,8.0,Queue Manager
O00019188,ACT00069954,A038,2025-02-12,2025-02-12 10:19:00,2025-02-12 10:33:00,Break,0,1,14.0,Queue Manager
O00019189,ACT00069958,A038,2025-02-12,2025-02-12 11:00:00,2025-02-12 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019190,ACT00069960,A038,2025-02-12,2025-02-12 11:43:00,2025-02-12 11:52:00,Waiting for Work,0,1,9.0,Queue Manager
O00019191,ACT00069965,A038,2025-02-12,2025-02-12 12:47:00,2025-02-12 13:17:00,Coaching,1,1,30.0,SharePoint Tracker
O00019192,ACT00069973,A038,2025-02-12,2025-02-12 14:50:00,2025-02-12 15:13:00,Coaching,1,1,23.0,SharePoint Tracker
O00019193,ACT00069976,A038,2025-02-13,2025-02-13 07:00:00,2025-02-13 07:20:00,Admin,1,1,20.0,SharePoint Tracker
O00019194,ACT00069978,A038,2025-02-13,2025-02-13 08:04:00,2025-02-13 08:06:00,Waiting for Work,0,1,2.0,Queue Manager
O00019195,ACT00069982,A038,2025-02-13,2025-02-13 09:00:00,2025-02-13 09:12:00,Break,0,1,12.0,Queue Manager
O00019196,ACT00069989,A038,2025-02-13,2025-02-13 11:00:00,2025-02-13 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019197,ACT00069997,A038,2025-02-13,2025-02-13 13:04:00,2025-02-13 13:26:00,Coaching,1,1,22.0,SharePoint Tracker
O00019198,ACT00070006,A038,2025-02-13,2025-02-13 15:30:00,2025-02-13 15:43:00,Break,0,1,13.0,Queue Manager
O00019199,ACT00070008,A038,2025-02-13,2025-02-13 15:58:00,2025-02-13 16:00:00,System Issue,0,1,2.0,IT Incident Log
O00019200,ACT00070020,A038,2025-02-14,2025-02-14 10:32:00,2025-02-14 11:00:00,Email Support,1,1,28.0,Queue Manager
O00019201,ACT00070021,A038,2025-02-14,2025-02-14 11:00:00,2025-02-14 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019202,ACT00070023,A038,2025-02-14,2025-02-14 11:50:00,2025-02-14 12:05:00,Break,0,1,15.0,Queue Manager
O00019203,ACT00070028,A038,2025-02-14,2025-02-14 13:04:00,2025-02-14 13:36:00,System Issue,0,1,32.0,IT Incident Log
O00019204,ACT00070030,A038,2025-02-14,2025-02-14 13:50:00,2025-02-14 13:56:00,Waiting for Work,0,1,6.0,Queue Manager
O00019205,ACT00070032,A038,2025-02-14,2025-02-14 14:04:00,2025-02-14 14:14:00,Waiting for Work,0,1,10.0,Queue Manager
O00019206,ACT00070046,A038,2025-02-17,2025-02-17 07:57:00,2025-02-17 08:32:00,Admin,1,1,35.0,SharePoint Tracker
O00019207,ACT00070048,A038,2025-02-17,2025-02-17 08:50:00,2025-02-17 08:53:00,Waiting for Work,0,1,3.0,Queue Manager
O00019208,ACT00070051,A038,2025-02-17,2025-02-17 09:23:00,2025-02-17 09:54:00,Unplanned Offline,0,0,31.0,Queue Manager
O00019209,ACT00070054,A038,2025-02-17,2025-02-17 10:43:00,2025-02-17 10:58:00,Break,0,1,15.0,Queue Manager
O00019210,ACT00070056,A038,2025-02-17,2025-02-17 11:00:00,2025-02-17 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019211,ACT00070063,A038,2025-02-17,2025-02-17 13:02:00,2025-02-17 13:17:00,Waiting for Work,0,1,15.0,Queue Manager
O00019212,ACT00070068,A038,2025-02-17,2025-02-17 14:19:00,2025-02-17 14:52:00,Team Meeting,1,1,33.0,SharePoint Tracker
O00019213,ACT00070069,A038,2025-02-17,2025-02-17 14:52:00,2025-02-17 15:42:00,System Issue,0,1,50.0,IT Incident Log
O00019214,ACT00070075,A038,2025-02-18,2025-02-18 07:52:00,2025-02-18 08:06:00,Break,0,1,14.0,Queue Manager
O00019215,ACT00070078,A038,2025-02-18,2025-02-18 08:31:00,2025-02-18 08:45:00,Break,0,1,14.0,Queue Manager
O00019216,ACT00070085,A038,2025-02-18,2025-02-18 10:11:00,2025-02-18 10:55:00,Team Meeting,1,1,44.0,SharePoint Tracker
O00019217,ACT00070087,A038,2025-02-18,2025-02-18 11:00:00,2025-02-18 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019218,ACT00070088,A038,2025-02-18,2025-02-18 11:30:00,2025-02-18 11:40:00,Waiting for Work,0,1,10.0,Queue Manager
O00019219,ACT00070099,A038,2025-02-18,2025-02-18 13:57:00,2025-02-18 14:49:00,Team Meeting,1,1,52.0,SharePoint Tracker
O00019220,ACT00070103,A038,2025-02-18,2025-02-18 15:15:00,2025-02-18 15:23:00,Unplanned Offline,0,0,8.0,Queue Manager
O00019221,ACT00070105,A038,2025-02-19,2025-02-19 07:00:00,2025-02-19 07:24:00,Waiting for Work,0,1,24.0,Queue Manager
O00019222,ACT00070110,A038,2025-02-19,2025-02-19 08:36:00,2025-02-19 08:46:00,Break,0,1,10.0,Queue Manager
O00019223,ACT00070111,A038,2025-02-19,2025-02-19 08:46:00,2025-02-19 09:16:00,Unplanned Offline,0,0,30.0,Queue Manager
O00019224,ACT00070115,A038,2025-02-19,2025-02-19 10:03:00,2025-02-19 10:14:00,Waiting for Work,0,1,11.0,Queue Manager
O00019225,ACT00070119,A038,2025-02-19,2025-02-19 11:00:00,2025-02-19 11:30:00,Lunch,0,1,30.0,Queue Manager
O00019226,ACT00070121,A038,2025-02-19,2025-02-19 11:44:00,2025-02-19 12:22:00,System Issue,0,1,38.0,IT Incident Log
O00019227,ACT00070122,A038,2025-02-19,2025-02-19 12:22:00,2025-02-19 12:33:00,Waiting for Work,0,1,11.0,Queue Manager
O00019228,ACT00070126,A038,2025-02-19,2025-02-19 13:29:00,2025-02-19 14:13:00,Team Meeting,1,1,44.0,SharePoint Tracker
O00019229,ACT00070136,A038,2025-02-20,2025-02-20 07:00:00,2025-02-20 07:10:00,Break,0,1,10.0,Queue Manager
O00019230,ACT00070142,A038,2025-02-20,2025-02-20 08:26:00,2025-02-20 08:39:00,Waiting for Work,0,1,13.0,Queue Manager
O00019231,ACT00070146,A038,2025-02-20,2025-02-20 09:34:00,2025-02-20 09:36:00,Waiting for Work,0,1,2.0,Queue Manager
O00019232,ACT00070147,A038,2025-02-20,2025-02-20 09:36:00,2025-02-20 09:41:00,Waiting for Work,0,1,5.0,Queue Manager
O00019233,ACT00070148,A038,2025-02-20,2025-02-20 09:42:00,2025-02-20 10:15:00,Email Support,1,1,33.0,Queue Manager
