case_id,activity_id,master_agent_id,case_date,case_start,case_end,case_type,case_complexity,case_turnaround_hours,case_sla_met_flag
CS00007837,ACT00054894,A030,2025-02-04,2025-02-04 14:20:00,2025-02-04 14:32:00,Eligibility,Low,15.8,0
CS00007838,ACT00054904,A030,2025-02-05,2025-02-05 08:28:00,2025-02-05 09:03:00,Follow Up,High,48.7,1
CS00007839,ACT00054909,A030,2025-02-05,2025-02-05 10:04:00,2025-02-05 10:40:00,Prior Authorization,Low,9.1,1
CS00007840,ACT00054913,A030,2025-02-05,2025-02-05 11:30:00,2025-02-05 12:02:00,Eligibility,Medium,21.3,0
CS00007841,ACT00054914,A030,2025-02-05,2025-02-05 12:03:00,2025-02-05 12:35:00,Documentation,Low,4.4,1
CS00007842,ACT00054917,A030,2025-02-05,2025-02-05 13:28:00,2025-02-05 14:08:00,Follow Up,Low,13.2,1
CS00007843,ACT00054922,A030,2025-02-05,2025-02-05 15:26:00,2025-02-05 15:50:00,Documentation,Low,17.5,1
CS00007844,ACT00054926,A030,2025-02-06,2025-02-06 07:35:00,2025-02-06 07:58:00,Follow Up,Medium,11.9,1
CS00007845,ACT00054930,A030,2025-02-06,2025-02-06 08:35:00,2025-02-06 09:05:00,Documentation,Medium,32.9,1
CS00007846,ACT00054936,A030,2025-02-06,2025-02-06 11:30:00,2025-02-06 11:38:00,Prior Authorization,Medium,16.3,1
CS00007847,ACT00054937,A030,2025-02-06,2025-02-06 11:38:00,2025-02-06 11:52:00,Appeal,Low,14.1,1
CS00007848,ACT00054948,A030,2025-02-06,2025-02-06 15:03:00,2025-02-06 15:41:00,Eligibility,Low,7.3,1
CS00007849,ACT00054949,A030,2025-02-06,2025-02-06 15:41:00,2025-02-06 15:57:00,Documentation,Low,0.5,1
CS00007850,ACT00054953,A030,2025-02-10,2025-02-10 07:28:00,2025-02-10 08:07:00,Follow Up,Low,7.2,1
CS00007851,ACT00054957,A030,2025-02-10,2025-02-10 09:03:00,2025-02-10 09:37:00,Eligibility,Low,10.3,1
CS00007852,ACT00054958,A030,2025-02-10,2025-02-10 09:37:00,2025-02-10 09:59:00,Follow Up,High,26.0,1
CS00007853,ACT00054961,A030,2025-02-10,2025-02-10 10:56:00,2025-02-10 11:00:00,Eligibility,Medium,11.4,1
CS00007854,ACT00054965,A030,2025-02-10,2025-02-10 12:11:00,2025-02-10 12:25:00,Appeal,Medium,25.9,1
CS00007855,ACT00054966,A030,2025-02-10,2025-02-10 12:25:00,2025-02-10 12:48:00,Eligibility,High,33.1,0
CS00007856,ACT00054967,A030,2025-02-10,2025-02-10 12:48:00,2025-02-10 12:58:00,Prior Authorization,High,50.7,1
CS00007857,ACT00054969,A030,2025-02-10,2025-02-10 13:04:00,2025-02-10 13:45:00,Appeal,Low,6.8,1
CS00007858,ACT00054972,A030,2025-02-10,2025-02-10 14:18:00,2025-02-10 14:48:00,Appeal,Low,0.5,1
CS00007859,ACT00054976,A030,2025-02-10,2025-02-10 15:33:00,2025-02-10 15:50:00,Prior Authorization,Low,6.1,1
CS00007860,ACT00054987,A030,2025-02-11,2025-02-11 09:53:00,2025-02-11 10:03:00,Eligibility,Medium,29.2,1
CS00007861,ACT00054996,A030,2025-02-11,2025-02-11 12:00:00,2025-02-11 12:28:00,Follow Up,High,40.7,0
CS00007862,ACT00054997,A030,2025-02-11,2025-02-11 12:28:00,2025-02-11 12:43:00,Prior Authorization,High,48.8,1
CS00007863,ACT00055003,A030,2025-02-11,2025-02-11 13:55:00,2025-02-11 14:31:00,Prior Authorization,High,28.7,0
CS00007864,ACT00055024,A030,2025-02-12,2025-02-12 11:30:00,2025-02-12 11:38:00,Prior Authorization,Low,7.8,1
CS00007865,ACT00055031,A030,2025-02-12,2025-02-12 12:57:00,2025-02-12 13:15:00,Appeal,Medium,11.5,1
CS00007866,ACT00055033,A030,2025-02-12,2025-02-12 13:48:00,2025-02-12 13:59:00,Prior Authorization,Low,8.1,1
CS00007867,ACT00055037,A030,2025-02-12,2025-02-12 14:35:00,2025-02-12 15:17:00,Documentation,Low,2.1,1
CS00007868,ACT00055044,A030,2025-02-13,2025-02-13 07:51:00,2025-02-13 08:17:00,Eligibility,Low,4.9,1
CS00007869,ACT00055051,A030,2025-02-13,2025-02-13 09:36:00,2025-02-13 10:11:00,Follow Up,Low,9.6,1
CS00007870,ACT00055057,A030,2025-02-13,2025-02-13 11:42:00,2025-02-13 11:50:00,Documentation,Low,5.8,1
CS00007871,ACT00055061,A030,2025-02-13,2025-02-13 12:34:00,2025-02-13 13:06:00,Prior Authorization,Medium,11.9,1
CS00007872,ACT00055062,A030,2025-02-13,2025-02-13 13:06:00,2025-02-13 13:26:00,Documentation,Low,4.9,0
CS00007873,ACT00055067,A030,2025-02-13,2025-02-13 14:38:00,2025-02-13 15:00:00,Documentation,High,52.1,1
CS00007874,ACT00055071,A030,2025-02-13,2025-02-13 15:46:00,2025-02-13 16:00:00,Documentation,Low,7.6,1
CS00007875,ACT00055072,A030,2025-02-14,2025-02-14 07:00:00,2025-02-14 07:11:00,Appeal,High,46.8,1
CS00007876,ACT00055079,A030,2025-02-14,2025-02-14 08:35:00,2025-02-14 09:19:00,Eligibility,High,38.3,1
CS00007877,ACT00055086,A030,2025-02-14,2025-02-14 10:27:00,2025-02-14 10:42:00,Appeal,Low,1.4,1
CS00007878,ACT00055098,A030,2025-02-14,2025-02-14 13:54:00,2025-02-14 14:20:00,Prior Authorization,Low,10.2,1
CS00007879,ACT00055099,A030,2025-02-14,2025-02-14 14:20:00,2025-02-14 14:41:00,Appeal,High,56.2,1
CS00007880,ACT00055110,A030,2025-02-17,2025-02-17 08:02:00,2025-02-17 08:37:00,Eligibility,High,37.7,1
CS00007881,ACT00055111,A030,2025-02-17,2025-02-17 08:40:00,2025-02-17 08:56:00,Follow Up,High,35.1,1
CS00007882,ACT00055116,A030,2025-02-17,2025-02-17 09:53:00,2025-02-17 10:18:00,Eligibility,High,39.9,1
CS00007883,ACT00055125,A030,2025-02-17,2025-02-17 12:38:00,2025-02-17 13:11:00,Prior Authorization,Medium,18.8,1
CS00007884,ACT00055126,A030,2025-02-17,2025-02-17 13:11:00,2025-02-17 13:40:00,Appeal,Low,13.5,1
CS00007885,ACT00055127,A030,2025-02-17,2025-02-17 13:40:00,2025-02-17 14:13:00,Prior Authorization,High,48.1,1
CS00007886,ACT00055132,A030,2025-02-17,2025-02-17 15:09:00,2025-02-17 15:36:00,Eligibility,Low,8.9,1
CS00007887,ACT00055152,A030,2025-02-18,2025-02-18 11:55:00,2025-02-18 12:30:00,Documentation,Low,6.8,1
CS00007888,ACT00055162,A030,2025-02-18,2025-02-18 14:40:00,2025-02-18 15:03:00,Eligibility,High,13.5,1
CS00007889,ACT00055167,A030,2025-02-18,2025-02-18 15:51:00,2025-02-18 16:00:00,Prior Authorization,Low,9.6,1
CS00007890,ACT00055170,A030,2025-02-19,2025-02-19 07:56:00,2025-02-19 08:20:00,Prior Authorization,Medium,18.3,1
CS00007891,ACT00055176,A030,2025-02-19,2025-02-19 10:16:00,2025-02-19 10:59:00,Documentation,Low,6.3,1
CS00007892,ACT00055177,A030,2025-02-19,2025-02-19 10:59:00,2025-02-19 11:00:00,Eligibility,Low,3.3,1
CS00007893,ACT00055187,A030,2025-02-19,2025-02-19 13:53:00,2025-02-19 14:03:00,Follow Up,Low,10.7,1
CS00007894,ACT00055191,A030,2025-02-19,2025-02-19 15:06:00,2025-02-19 15:51:00,Appeal,High,25.6,1
CS00007895,ACT00055195,A030,2025-02-20,2025-02-20 08:01:00,2025-02-20 08:44:00,Appeal,Low,5.8,1
CS00007896,ACT00055201,A030,2025-02-20,2025-02-20 09:47:00,2025-02-20 10:05:00,Appeal,Medium,21.7,1
CS00007897,ACT00055202,A030,2025-02-20,2025-02-20 10:05:00,2025-02-20 10:39:00,Documentation,Low,10.2,1
CS00007898,ACT00055204,A030,2025-02-20,2025-02-20 10:48:00,2025-02-20 11:00:00,Follow Up,Medium,3.1,1
CS00007899,ACT00055206,A030,2025-02-20,2025-02-20 11:30:00,2025-02-20 11:54:00,Prior Authorization,High,30.0,1
CS00007900,ACT00055207,A030,2025-02-20,2025-02-20 11:54:00,2025-02-20 12:30:00,Follow Up,Medium,21.9,1
CS00007901,ACT00055216,A030,2025-02-20,2025-02-20 14:54:00,2025-02-20 15:10:00,Eligibility,Medium,6.7,1
CS00007902,ACT00055227,A030,2025-02-22,2025-02-22 08:56:00,2025-02-22 09:39:00,Appeal,Low,12.9,1
CS00007903,ACT00055229,A030,2025-02-22,2025-02-22 10:00:00,2025-02-22 10:24:00,Eligibility,Medium,14.9,1
CS00007904,ACT00055239,A030,2025-02-22,2025-02-22 13:17:00,2025-02-22 13:47:00,Appeal,Low,11.6,1
CS00007905,ACT00055241,A030,2025-02-22,2025-02-22 14:02:00,2025-02-22 14:45:00,Prior Authorization,Low,9.9,1
CS00007906,ACT00055242,A030,2025-02-22,2025-02-22 14:45:00,2025-02-22 14:57:00,Documentation,Medium,25.8,1
CS00007907,ACT00055245,A030,2025-02-22,2025-02-22 15:26:00,2025-02-22 15:59:00,Follow Up,Low,8.3,1
CS00007908,ACT00055255,A030,2025-02-24,2025-02-24 08:57:00,2025-02-24 09:15:00,Appeal,Low,9.2,1
CS00007909,ACT00055256,A030,2025-02-24,2025-02-24 09:15:00,2025-02-24 09:48:00,Documentation,Low,6.4,1
CS00007910,ACT00055268,A030,2025-02-24,2025-02-24 12:58:00,2025-02-24 13:21:00,Appeal,Low,3.2,1
CS00007911,ACT00055269,A030,2025-02-24,2025-02-24 13:21:00,2025-02-24 13:35:00,Prior Authorization,Medium,23.0,1
CS00007912,ACT00055279,A030,2025-02-25,2025-02-25 07:55:00,2025-02-25 08:15:00,Eligibility,Low,2.4,1
CS00007913,ACT00055283,A030,2025-02-25,2025-02-25 09:03:00,2025-02-25 09:33:00,Follow Up,Low,8.7,1
CS00007914,ACT00055284,A030,2025-02-25,2025-02-25 09:36:00,2025-02-25 10:03:00,Documentation,Low,7.9,1
CS00007915,ACT00055290,A030,2025-02-25,2025-02-25 11:30:00,2025-02-25 11:54:00,Follow Up,Low,9.5,1
CS00007916,ACT00055295,A030,2025-02-25,2025-02-25 13:08:00,2025-02-25 13:44:00,Appeal,Medium,21.8,1
CS00007917,ACT00055296,A030,2025-02-25,2025-02-25 13:44:00,2025-02-25 13:52:00,Appeal,Medium,20.8,0
CS00007918,ACT00055297,A030,2025-02-25,2025-02-25 13:52:00,2025-02-25 14:33:00,Documentation,Medium,37.3,1
CS00007919,ACT00055298,A030,2025-02-25,2025-02-25 14:33:00,2025-02-25 15:04:00,Documentation,Medium,10.0,0
CS00007920,ACT00055301,A030,2025-02-25,2025-02-25 15:39:00,2025-02-25 16:00:00,Documentation,Medium,25.8,1
CS00007921,ACT00055308,A030,2025-02-26,2025-02-26 08:43:00,2025-02-26 09:22:00,Follow Up,Low,5.3,1
CS00007922,ACT00055310,A030,2025-02-26,2025-02-26 10:11:00,2025-02-26 10:32:00,Eligibility,Low,10.6,1
CS00007923,ACT00055317,A030,2025-02-26,2025-02-26 12:51:00,2025-02-26 13:08:00,Follow Up,Low,11.4,1
CS00007924,ACT00055328,A030,2025-02-27,2025-02-27 07:19:00,2025-02-27 07:46:00,Prior Authorization,Low,8.7,0
CS00007925,ACT00055341,A030,2025-02-27,2025-02-27 11:49:00,2025-02-27 12:09:00,Eligibility,Medium,19.8,1
CS00007926,ACT00055352,A030,2025-02-27,2025-02-27 14:29:00,2025-02-27 15:08:00,Eligibility,Low,7.0,1
CS00007927,ACT00055360,A030,2025-02-28,2025-02-28 09:25:00,2025-02-28 09:37:00,Documentation,Medium,18.3,0
CS00007928,ACT00055364,A030,2025-02-28,2025-02-28 10:25:00,2025-02-28 10:39:00,Prior Authorization,Medium,5.2,1
CS00007929,ACT00055374,A030,2025-02-28,2025-02-28 13:18:00,2025-02-28 13:30:00,Follow Up,Medium,12.3,1
CS00007930,ACT00055375,A030,2025-02-28,2025-02-28 13:30:00,2025-02-28 13:39:00,Follow Up,Low,8.5,1
CS00007931,ACT00055377,A030,2025-02-28,2025-02-28 14:40:00,2025-02-28 15:05:00,Appeal,Medium,21.9,1
CS00007932,ACT00055378,A030,2025-02-28,2025-02-28 15:05:00,2025-02-28 15:16:00,Documentation,Low,4.1,1
CS00007933,ACT00055379,A030,2025-02-28,2025-02-28 15:16:00,2025-02-28 15:34:00,Documentation,Medium,9.5,1
CS00007934,ACT00055389,A030,2025-03-03,2025-03-03 09:23:00,2025-03-03 09:50:00,Eligibility,Low,10.0,1
CS00007935,ACT00055391,A030,2025-03-03,2025-03-03 09:58:00,2025-03-03 10:19:00,Documentation,Medium,19.8,0
CS00007936,ACT00055398,A030,2025-03-03,2025-03-03 11:45:00,2025-03-03 12:29:00,Prior Authorization,Medium,36.8,1
CS00007937,ACT00055404,A030,2025-03-03,2025-03-03 13:56:00,2025-03-03 14:08:00,Follow Up,Medium,15.4,1
CS00007938,ACT00055413,A030,2025-03-04,2025-03-04 07:31:00,2025-03-04 07:41:00,Appeal,Low,3.5,1
CS00007939,ACT00055414,A030,2025-03-04,2025-03-04 07:42:00,2025-03-04 08:06:00,Appeal,Low,13.0,1
CS00007940,ACT00055415,A030,2025-03-04,2025-03-04 08:06:00,2025-03-04 08:14:00,Prior Authorization,Low,8.5,1
CS00007941,ACT00055417,A030,2025-03-04,2025-03-04 08:50:00,2025-03-04 09:16:00,Prior Authorization,Low,7.6,1
CS00007942,ACT00055433,A030,2025-03-04,2025-03-04 15:32:00,2025-03-04 16:00:00,Eligibility,Low,4.2,1
CS00007943,ACT00055453,A030,2025-03-05,2025-03-05 15:53:00,2025-03-05 16:00:00,Prior Authorization,High,35.2,1
CS00007944,ACT00055456,A030,2025-03-06,2025-03-06 07:15:00,2025-03-06 07:51:00,Follow Up,Low,9.4,1
CS00007945,ACT00055457,A030,2025-03-06,2025-03-06 07:51:00,2025-03-06 08:00:00,Appeal,Medium,12.9,1
CS00007946,ACT00055458,A030,2025-03-06,2025-03-06 08:00:00,2025-03-06 08:33:00,Appeal,Medium,18.4,1
CS00007947,ACT00055460,A030,2025-03-06,2025-03-06 09:21:00,2025-03-06 09:58:00,Documentation,Low,2.5,1
CS00007948,ACT00055461,A030,2025-03-06,2025-03-06 09:58:00,2025-03-06 10:30:00,Eligibility,High,49.3,1
CS00007949,ACT00055462,A030,2025-03-06,2025-03-06 10:30:00,2025-03-06 11:00:00,Prior Authorization,Low,5.0,1
CS00007950,ACT00055474,A030,2025-03-06,2025-03-06 14:07:00,2025-03-06 14:27:00,Documentation,Medium,18.7,1
CS00007951,ACT00055480,A030,2025-03-07,2025-03-07 07:26:00,2025-03-07 07:55:00,Follow Up,Low,9.3,1
CS00007952,ACT00055484,A030,2025-03-07,2025-03-07 08:26:00,2025-03-07 09:05:00,Follow Up,Medium,24.8,1
CS00007953,ACT00055489,A030,2025-03-07,2025-03-07 10:06:00,2025-03-07 10:45:00,Eligibility,Low,8.2,1
CS00007954,ACT00055491,A030,2025-03-07,2025-03-07 10:56:00,2025-03-07 11:00:00,Appeal,Low,4.2,1
CS00007955,ACT00055507,A030,2025-03-07,2025-03-07 14:53:00,2025-03-07 15:03:00,Eligibility,Medium,20.5,1
CS00007956,ACT00055509,A030,2025-03-07,2025-03-07 15:15:00,2025-03-07 15:52:00,Appeal,Low,9.0,1
CS00007957,ACT00055511,A030,2025-03-10,2025-03-10 07:00:00,2025-03-10 07:14:00,Prior Authorization,Low,7.6,0
CS00007958,ACT00055516,A030,2025-03-10,2025-03-10 08:08:00,2025-03-10 08:39:00,Eligibility,Low,4.6,1
CS00007959,ACT00055532,A030,2025-03-10,2025-03-10 13:07:00,2025-03-10 13:27:00,Documentation,Low,7.8,1
CS00007960,ACT00055538,A030,2025-03-10,2025-03-10 14:48:00,2025-03-10 15:13:00,Documentation,Low,8.5,1
CS00007961,ACT00055540,A030,2025-03-10,2025-03-10 15:59:00,2025-03-10 16:00:00,Follow Up,Medium,3.9,1
CS00007962,ACT00055542,A030,2025-03-11,2025-03-11 07:43:00,2025-03-11 08:21:00,Documentation,Low,10.4,1
CS00007963,ACT00055544,A030,2025-03-11,2025-03-11 08:25:00,2025-03-11 09:09:00,Follow Up,Low,5.5,1
CS00007964,ACT00055552,A030,2025-03-11,2025-03-11 11:30:00,2025-03-11 11:46:00,Follow Up,Medium,28.9,1
CS00007965,ACT00055566,A030,2025-03-12,2025-03-12 07:10:00,2025-03-12 07:54:00,Documentation,Low,11.6,1
CS00007966,ACT00055568,A030,2025-03-12,2025-03-12 08:08:00,2025-03-12 08:33:00,Appeal,Medium,18.0,1
CS00007967,ACT00055582,A030,2025-03-12,2025-03-12 12:59:00,2025-03-12 13:44:00,Prior Authorization,High,40.2,0
CS00007968,ACT00055588,A030,2025-03-12,2025-03-12 15:02:00,2025-03-12 15:22:00,Prior Authorization,Low,0.9,1
CS00007969,ACT00055591,A030,2025-03-12,2025-03-12 15:55:00,2025-03-12 16:00:00,Prior Authorization,Medium,18.8,1
CS00007970,ACT00055605,A030,2025-03-13,2025-03-13 10:04:00,2025-03-13 10:24:00,Follow Up,Low,1.8,1
CS00007971,ACT00055611,A030,2025-03-13,2025-03-13 12:06:00,2025-03-13 12:41:00,Documentation,Low,12.7,1
CS00007972,ACT00055620,A030,2025-03-13,2025-03-13 15:28:00,2025-03-13 15:38:00,Documentation,Low,4.6,1
CS00007973,ACT00055622,A030,2025-03-13,2025-03-13 15:48:00,2025-03-13 16:00:00,Follow Up,Low,7.3,1
CS00007974,ACT00055628,A030,2025-03-14,2025-03-14 08:25:00,2025-03-14 09:06:00,Eligibility,Medium,28.1,1
CS00007975,ACT00055633,A030,2025-03-14,2025-03-14 10:05:00,2025-03-14 10:33:00,Eligibility,Medium,33.4,1
CS00007976,ACT00055643,A030,2025-03-14,2025-03-14 13:00:00,2025-03-14 13:14:00,Eligibility,Medium,24.8,1
CS00007977,ACT00055649,A030,2025-03-14,2025-03-14 14:33:00,2025-03-14 15:04:00,Prior Authorization,Low,6.5,1
CS00007978,ACT00055654,A030,2025-03-17,2025-03-17 07:40:00,2025-03-17 08:06:00,Follow Up,Medium,15.0,0
CS00007979,ACT00055658,A030,2025-03-17,2025-03-17 09:24:00,2025-03-17 10:00:00,Appeal,Low,5.1,1
CS00007980,ACT00055667,A030,2025-03-17,2025-03-17 12:38:00,2025-03-17 12:52:00,Follow Up,Medium,33.2,1
CS00007981,ACT00055673,A030,2025-03-17,2025-03-17 14:17:00,2025-03-17 15:00:00,Documentation,Low,12.3,1
CS00007982,ACT00055674,A030,2025-03-17,2025-03-17 15:00:00,2025-03-17 15:14:00,Eligibility,Low,9.3,1
CS00007983,ACT00055684,A030,2025-03-18,2025-03-18 08:02:00,2025-03-18 08:47:00,Appeal,Medium,29.7,1
CS00007984,ACT00055690,A030,2025-03-18,2025-03-18 09:57:00,2025-03-18 10:16:00,Eligibility,Low,9.5,0
CS00007985,ACT00055700,A030,2025-03-18,2025-03-18 12:31:00,2025-03-18 12:48:00,Documentation,Medium,26.3,1
CS00007986,ACT00055704,A030,2025-03-18,2025-03-18 13:23:00,2025-03-18 14:02:00,Documentation,High,46.1,1
CS00007987,ACT00055711,A030,2025-03-18,2025-03-18 15:35:00,2025-03-18 16:00:00,Eligibility,Low,10.1,1
CS00007988,ACT00055714,A030,2025-03-19,2025-03-19 09:11:00,2025-03-19 09:40:00,Appeal,Low,18.4,1
CS00007989,ACT00055717,A030,2025-03-19,2025-03-19 09:57:00,2025-03-19 10:34:00,Eligibility,Medium,23.3,1
CS00007990,ACT00055725,A030,2025-03-19,2025-03-19 12:43:00,2025-03-19 13:13:00,Eligibility,Medium,15.2,1
CS00007991,ACT00055726,A030,2025-03-19,2025-03-19 13:16:00,2025-03-19 14:00:00,Prior Authorization,Low,4.8,1
CS00007992,ACT00055728,A030,2025-03-19,2025-03-19 14:14:00,2025-03-19 14:24:00,Prior Authorization,High,38.3,1
CS00007993,ACT00055732,A030,2025-03-19,2025-03-19 15:07:00,2025-03-19 15:39:00,Documentation,Low,0.6,1
CS00007994,ACT00055738,A030,2025-03-20,2025-03-20 07:56:00,2025-03-20 08:25:00,Appeal,Medium,5.9,0
CS00007995,ACT00055742,A030,2025-03-20,2025-03-20 09:16:00,2025-03-20 09:47:00,Eligibility,Low,5.5,1
CS00007996,ACT00055744,A030,2025-03-20,2025-03-20 10:02:00,2025-03-20 10:20:00,Documentation,High,27.5,1
CS00007997,ACT00055749,A030,2025-03-20,2025-03-20 11:50:00,2025-03-20 12:16:00,Prior Authorization,Low,7.0,1
CS00007998,ACT00055751,A030,2025-03-20,2025-03-20 12:29:00,2025-03-20 12:57:00,Documentation,High,16.8,1
CS00007999,ACT00055767,A030,2025-03-21,2025-03-21 08:44:00,2025-03-21 09:26:00,Eligibility,Medium,7.0,1
CS00008000,ACT00055769,A030,2025-03-21,2025-03-21 09:38:00,2025-03-21 10:00:00,Documentation,Low,9.3,1
CS00008001,ACT00055773,A030,2025-03-21,2025-03-21 10:46:00,2025-03-21 11:00:00,Eligibility,Medium,22.1,1
CS00008002,ACT00055780,A030,2025-03-21,2025-03-21 13:22:00,2025-03-21 13:33:00,Appeal,Low,6.6,1
CS00008003,ACT00055783,A030,2025-03-21,2025-03-21 14:43:00,2025-03-21 15:28:00,Appeal,Low,17.7,1
CS00008004,ACT00055789,A030,2025-03-24,2025-03-24 07:57:00,2025-03-24 08:26:00,Eligibility,High,28.1,1
CS00008005,ACT00055792,A030,2025-03-24,2025-03-24 08:56:00,2025-03-24 09:07:00,Appeal,Medium,23.3,1
CS00008006,ACT00055799,A030,2025-03-24,2025-03-24 10:31:00,2025-03-24 11:00:00,Documentation,High,49.3,1
CS00008007,ACT00055803,A030,2025-03-24,2025-03-24 12:28:00,2025-03-24 12:51:00,Eligibility,Low,8.5,1
CS00008008,ACT00055806,A030,2025-03-24,2025-03-24 13:15:00,2025-03-24 13:25:00,Follow Up,Low,9.4,1
CS00008009,ACT00055809,A030,2025-03-24,2025-03-24 13:47:00,2025-03-24 14:28:00,Appeal,High,37.6,1
CS00008010,ACT00055810,A030,2025-03-24,2025-03-24 14:28:00,2025-03-24 14:59:00,Documentation,High,50.5,1
CS00008011,ACT00055819,A030,2025-03-25,2025-03-25 09:12:00,2025-03-25 09:37:00,Documentation,Low,9.9,1
CS00008012,ACT00055821,A030,2025-03-25,2025-03-25 09:50:00,2025-03-25 10:22:00,Eligibility,Low,7.7,1
CS00008013,ACT00055826,A030,2025-03-25,2025-03-25 11:30:00,2025-03-25 12:08:00,Eligibility,Low,10.1,1
CS00008014,ACT00055829,A030,2025-03-25,2025-03-25 12:26:00,2025-03-25 12:44:00,Documentation,Medium,18.7,1
CS00008015,ACT00055830,A030,2025-03-25,2025-03-25 12:44:00,2025-03-25 13:21:00,Eligibility,High,48.3,0
CS00008016,ACT00055833,A030,2025-03-25,2025-03-25 13:52:00,2025-03-25 14:29:00,Appeal,Medium,20.8,0
CS00008017,ACT00055839,A030,2025-03-26,2025-03-26 07:00:00,2025-03-26 07:38:00,Documentation,Medium,21.4,1
CS00008018,ACT00055854,A030,2025-03-26,2025-03-26 11:44:00,2025-03-26 12:06:00,Prior Authorization,Low,7.3,1
CS00008019,ACT00055857,A030,2025-03-26,2025-03-26 12:43:00,2025-03-26 13:07:00,Eligibility,Medium,23.6,1
CS00008020,ACT00055864,A030,2025-03-26,2025-03-26 15:04:00,2025-03-26 15:18:00,Prior Authorization,Medium,26.0,1
CS00008021,ACT00055870,A030,2025-03-27,2025-03-27 09:01:00,2025-03-27 09:41:00,Documentation,Low,11.4,1
CS00008022,ACT00055873,A030,2025-03-27,2025-03-27 10:17:00,2025-03-27 10:29:00,Follow Up,Low,7.4,1
CS00008023,ACT00055874,A030,2025-03-27,2025-03-27 10:29:00,2025-03-27 10:48:00,Prior Authorization,Medium,15.9,1
CS00008024,ACT00055888,A030,2025-03-27,2025-03-27 13:47:00,2025-03-27 14:28:00,Appeal,High,16.7,1
CS00008025,ACT00055891,A030,2025-03-27,2025-03-27 15:00:00,2025-03-27 15:32:00,Prior Authorization,Low,6.4,1
CS00008026,ACT00055901,A030,2025-03-28,2025-03-28 08:39:00,2025-03-28 08:48:00,Documentation,Medium,9.8,1
CS00008027,ACT00055908,A030,2025-03-28,2025-03-28 10:45:00,2025-03-28 10:54:00,Prior Authorization,Low,3.3,1
CS00008028,ACT00055911,A030,2025-03-28,2025-03-28 11:30:00,2025-03-28 11:55:00,Appeal,Low,10.1,1
CS00008029,ACT00055915,A030,2025-03-28,2025-03-28 12:19:00,2025-03-28 12:42:00,Prior Authorization,Medium,29.2,1
CS00008030,ACT00055919,A030,2025-03-28,2025-03-28 13:47:00,2025-03-28 13:56:00,Eligibility,Low,10.3,1
CS00008031,ACT00055927,A030,2025-03-31,2025-03-31 08:24:00,2025-03-31 08:56:00,Appeal,High,38.5,1
CS00008032,ACT00055930,A030,2025-03-31,2025-03-31 09:24:00,2025-03-31 09:58:00,Documentation,High,35.0,1
CS00008033,ACT00055931,A030,2025-03-31,2025-03-31 09:58:00,2025-03-31 10:43:00,Appeal,Medium,27.4,1
CS00008034,ACT00055936,A030,2025-03-31,2025-03-31 11:57:00,2025-03-31 12:24:00,Appeal,Medium,10.0,1
CS00008035,ACT00055947,A030,2025-03-31,2025-03-31 15:02:00,2025-03-31 15:23:00,Prior Authorization,Medium,17.3,1
CS00008036,ACT00055951,A031,2025-01-01,2025-01-01 10:40:00,2025-01-01 11:07:00,Documentation,Medium,22.3,1
CS00008037,ACT00055978,A031,2025-01-02,2025-01-02 11:45:00,2025-01-02 12:19:00,Eligibility,Medium,12.5,1
CS00008038,ACT00055989,A031,2025-01-02,2025-01-02 15:29:00,2025-01-02 15:58:00,Prior Authorization,Low,0.5,1
CS00008039,ACT00056008,A031,2025-01-03,2025-01-03 11:57:00,2025-01-03 12:20:00,Prior Authorization,Medium,25.6,1
CS00008040,ACT00056013,A031,2025-01-03,2025-01-03 13:23:00,2025-01-03 13:48:00,Eligibility,Low,6.0,1
CS00008041,ACT00056019,A031,2025-01-03,2025-01-03 15:41:00,2025-01-03 16:14:00,Eligibility,Low,9.3,1
CS00008042,ACT00056063,A031,2025-01-07,2025-01-07 10:35:00,2025-01-07 10:59:00,Follow Up,High,66.1,1
CS00008043,ACT00056080,A031,2025-01-07,2025-01-07 16:03:00,2025-01-07 16:20:00,Appeal,Low,6.5,1
CS00008044,ACT00056096,A031,2025-01-08,2025-01-08 12:10:00,2025-01-08 12:35:00,Documentation,High,34.0,1
CS00008045,ACT00056100,A031,2025-01-08,2025-01-08 13:09:00,2025-01-08 13:54:00,Documentation,High,46.8,1
CS00008046,ACT00056146,A031,2025-01-09,2025-01-09 17:20:00,2025-01-09 17:49:00,Documentation,Low,8.6,1
CS00008047,ACT00056148,A031,2025-01-09,2025-01-09 18:02:00,2025-01-09 18:12:00,Appeal,Low,2.1,1
CS00008048,ACT00056150,A031,2025-01-09,2025-01-09 18:28:00,2025-01-09 19:00:00,Eligibility,Medium,21.7,1
CS00008049,ACT00056184,A031,2025-01-11,2025-01-11 11:04:00,2025-01-11 11:49:00,Documentation,Low,10.8,1
CS00008050,ACT00056186,A031,2025-01-11,2025-01-11 12:37:00,2025-01-11 13:19:00,Documentation,Low,15.6,1
CS00008051,ACT00056195,A031,2025-01-11,2025-01-11 15:17:00,2025-01-11 15:48:00,Documentation,Low,12.3,1
CS00008052,ACT00056240,A031,2025-01-13,2025-01-13 18:24:00,2025-01-13 18:46:00,Appeal,Low,9.4,1
CS00008053,ACT00056250,A031,2025-01-14,2025-01-14 11:58:00,2025-01-14 12:33:00,Eligibility,Medium,23.5,1
