call_id,activity_id,master_agent_id,call_date,call_start,call_end,queue,talk_seconds,hold_seconds,after_call_work_seconds,answer_speed_seconds,sla_seconds,sla_met_flag,abandoned_flag,customer_id,aht_seconds
C00040599,ACT00069006,A038,2025-01-01,2025-01-01 15:17:00,2025-01-01 15:33:00,Claims Support,713,30,217,126,120,0,0,CU0012729,960
C00040600,ACT00069007,A038,2025-01-01,2025-01-01 15:33:00,2025-01-01 15:47:00,Claims Support,478,52,310,119,120,1,0,CU0007580,840
C00040601,ACT00069009,A038,2025-01-01,2025-01-01 15:54:00,2025-01-01 16:00:00,Billing Support,110,91,159,10,90,1,0,CU0008059,360
C00040602,ACT00069012,A038,2025-01-02,2025-01-02 07:20:00,2025-01-02 07:37:00,Technical Support,868,36,116,141,180,1,0,CU0004040,1020
C00040603,ACT00069013,A038,2025-01-02,2025-01-02 07:37:00,2025-01-02 07:48:00,Billing Support,325,48,287,61,90,1,0,CU0014867,660
C00040604,ACT00069015,A038,2025-01-02,2025-01-02 08:27:00,2025-01-02 08:41:00,Technical Support,576,85,179,86,180,1,0,CU0011329,840
C00040605,ACT00069016,A038,2025-01-02,2025-01-02 08:41:00,2025-01-02 08:56:00,Technical Support,641,12,247,12,180,1,0,CU0010749,900
C00040606,ACT00069018,A038,2025-01-02,2025-01-02 09:21:00,2025-01-02 09:35:00,Member Services,630,17,193,59,60,1,0,CU0017902,840
C00040607,ACT00069019,A038,2025-01-02,2025-01-02 09:35:00,2025-01-02 09:55:00,Technical Support,915,231,54,117,180,1,0,CU0005081,1200
C00040608,ACT00069022,A038,2025-01-02,2025-01-02 10:58:00,2025-01-02 11:00:00,Member Services,60,242,289,89,60,0,0,CU0014428,591
C00040609,ACT00069024,A038,2025-01-02,2025-01-02 11:30:00,2025-01-02 11:44:00,Member Services,667,7,166,71,60,0,0,CU0005966,840
C00040610,ACT00069026,A038,2025-01-02,2025-01-02 12:10:00,2025-01-02 12:22:00,Billing Support,576,15,129,70,90,1,0,CU0001819,720
C00040611,ACT00069027,A038,2025-01-02,2025-01-02 12:22:00,2025-01-02 12:31:00,Billing Support,438,11,91,37,90,1,0,CU0005289,540
C00040612,ACT00069028,A038,2025-01-02,2025-01-02 12:31:00,2025-01-02 12:47:00,Billing Support,770,56,134,79,90,1,0,CU0019797,960
C00040613,ACT00069029,A038,2025-01-02,2025-01-02 12:47:00,2025-01-02 13:13:00,Technical Support,1397,20,143,13,180,1,0,CU0002964,1560
C00040614,ACT00069031,A038,2025-01-02,2025-01-02 13:50:00,2025-01-02 14:15:00,Technical Support,1175,27,298,105,180,1,0,CU0011774,1500
C00040615,ACT00069033,A038,2025-01-02,2025-01-02 15:01:00,2025-01-02 15:14:00,Technical Support,569,43,168,39,180,1,0,CU0004252,780
C00040616,ACT00069035,A038,2025-01-02,2025-01-02 15:20:00,2025-01-02 15:33:00,Billing Support,464,56,260,118,90,0,0,CU0008567,780
C00040617,ACT00069037,A038,2025-01-02,2025-01-02 15:43:00,2025-01-02 15:59:00,Claims Support,738,69,153,58,120,1,0,CU0003284,960
C00040618,ACT00069038,A038,2025-01-02,2025-01-02 15:59:00,2025-01-02 16:00:00,Claims Support,60,96,67,21,120,1,0,CU0012775,223
C00040619,ACT00069040,A038,2025-01-03,2025-01-03 07:33:00,2025-01-03 07:39:00,Member Services,151,7,202,23,60,1,0,CU0014015,360
C00040620,ACT00069041,A038,2025-01-03,2025-01-03 07:39:00,2025-01-03 07:47:00,Member Services,279,11,190,14,60,1,0,CU0000441,480
C00040621,ACT00069042,A038,2025-01-03,2025-01-03 07:47:00,2025-01-03 08:01:00,Billing Support,709,13,118,8,90,1,0,CU0009500,840
C00040622,ACT00069043,A038,2025-01-03,2025-01-03 08:03:00,2025-01-03 08:16:00,Member Services,569,70,141,57,60,1,0,CU0011841,780
C00040623,ACT00069044,A038,2025-01-03,2025-01-03 08:16:00,2025-01-03 08:29:00,Member Services,535,56,189,27,60,1,0,CU0005410,780
C00040624,ACT00069045,A038,2025-01-03,2025-01-03 08:29:00,2025-01-03 08:50:00,Claims Support,1089,12,159,82,120,1,0,CU0012966,1260
C00040625,ACT00069046,A038,2025-01-03,2025-01-03 08:50:00,2025-01-03 09:00:00,Member Services,304,15,281,203,60,0,0,CU0000379,600
C00040626,ACT00069049,A038,2025-01-03,2025-01-03 09:37:00,2025-01-03 09:55:00,Technical Support,934,23,123,17,180,1,0,CU0008175,1080
C00040627,ACT00069050,A038,2025-01-03,2025-01-03 09:55:00,2025-01-03 10:00:00,Member Services,82,11,207,152,60,0,0,CU0008983,300
C00040628,ACT00069051,A038,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:13:00,Claims Support,476,68,236,16,120,1,0,CU0011434,780
C00040629,ACT00069052,A038,2025-01-03,2025-01-03 10:13:00,2025-01-03 10:24:00,Billing Support,438,31,191,30,90,1,0,CU0000847,660
C00040630,ACT00069053,A038,2025-01-03,2025-01-03 10:24:00,2025-01-03 10:35:00,Billing Support,326,1,333,87,90,1,0,CU0018573,660
C00040631,ACT00069054,A038,2025-01-03,2025-01-03 10:35:00,2025-01-03 10:49:00,Billing Support,674,35,131,64,90,1,0,CU0018049,840
C00040632,ACT00069055,A038,2025-01-03,2025-01-03 10:49:00,2025-01-03 11:00:00,Claims Support,505,1,154,52,120,1,0,CU0014517,660
C00040633,ACT00069057,A038,2025-01-03,2025-01-03 11:30:00,2025-01-03 11:45:00,Technical Support,678,12,210,10,180,1,0,CU0005245,900
C00040634,ACT00069059,A038,2025-01-03,2025-01-03 12:35:00,2025-01-03 12:44:00,Billing Support,380,11,149,69,90,1,0,CU0005544,540
C00040635,ACT00069061,A038,2025-01-03,2025-01-03 13:01:00,2025-01-03 13:11:00,Claims Support,325,59,216,35,120,1,0,CU0001837,600
C00040636,ACT00069063,A038,2025-01-03,2025-01-03 13:22:00,2025-01-03 13:38:00,Billing Support,757,28,175,5,90,1,0,CU0015355,960
C00040637,ACT00069065,A038,2025-01-03,2025-01-03 14:21:00,2025-01-03 14:32:00,Member Services,251,214,195,36,60,1,0,CU0017578,660
C00040638,ACT00069068,A038,2025-01-03,2025-01-03 15:15:00,2025-01-03 15:24:00,Billing Support,312,4,224,85,90,1,0,CU0011509,540
C00040639,ACT00069070,A038,2025-01-06,2025-01-06 07:00:00,2025-01-06 07:11:00,Billing Support,549,19,92,23,90,1,0,CU0006814,660
C00040640,ACT00069072,A038,2025-01-06,2025-01-06 07:29:00,2025-01-06 07:44:00,Billing Support,674,65,161,7,90,1,0,CU0011001,900
C00040641,ACT00069073,A038,2025-01-06,2025-01-06 07:44:00,2025-01-06 07:59:00,Billing Support,617,40,243,265,90,0,0,CU0011145,900
C00040642,ACT00069074,A038,2025-01-06,2025-01-06 07:59:00,2025-01-06 08:06:00,Member Services,129,70,221,111,60,0,0,CU0007992,420
C00040643,ACT00069075,A038,2025-01-06,2025-01-06 08:08:00,2025-01-06 08:21:00,Claims Support,597,15,168,2,120,1,0,CU0006418,780
C00040644,ACT00069077,A038,2025-01-06,2025-01-06 08:49:00,2025-01-06 09:00:00,Claims Support,430,19,211,120,120,1,0,CU0001234,660
C00040645,ACT00069078,A038,2025-01-06,2025-01-06 09:02:00,2025-01-06 09:17:00,Claims Support,817,10,73,7,120,1,0,CU0004574,900
C00040646,ACT00069079,A038,2025-01-06,2025-01-06 09:17:00,2025-01-06 09:35:00,Claims Support,762,92,226,45,120,1,0,CU0012162,1080
C00040647,ACT00069080,A038,2025-01-06,2025-01-06 09:35:00,2025-01-06 09:51:00,Technical Support,712,61,187,136,180,1,0,CU0006412,960
C00040648,ACT00069081,A038,2025-01-06,2025-01-06 09:51:00,2025-01-06 10:14:00,Claims Support,1189,32,159,87,120,1,0,CU0000557,1380
C00040649,ACT00069083,A038,2025-01-06,2025-01-06 10:40:00,2025-01-06 10:53:00,Billing Support,600,47,133,37,90,1,0,CU0014888,780
C00040650,ACT00069084,A038,2025-01-06,2025-01-06 10:54:00,2025-01-06 11:00:00,Billing Support,268,0,92,163,90,0,0,CU0018020,360
C00040651,ACT00069088,A038,2025-01-06,2025-01-06 12:02:00,2025-01-06 12:15:00,Technical Support,604,36,140,69,180,1,0,CU0019348,780
C00040652,ACT00069089,A038,2025-01-06,2025-01-06 12:15:00,2025-01-06 12:23:00,Billing Support,236,32,212,30,90,1,0,CU0012269,480
C00040653,ACT00069090,A038,2025-01-06,2025-01-06 12:26:00,2025-01-06 12:45:00,Member Services,1008,41,91,136,60,0,0,CU0001421,1140
C00040654,ACT00069091,A038,2025-01-06,2025-01-06 12:45:00,2025-01-06 13:04:00,Technical Support,939,21,180,151,180,1,0,CU0015765,1140
C00040655,ACT00069092,A038,2025-01-06,2025-01-06 13:05:00,2025-01-06 13:18:00,Billing Support,555,42,183,36,90,1,0,CU0002324,780
C00040656,ACT00069093,A038,2025-01-06,2025-01-06 13:20:00,2025-01-06 13:36:00,Technical Support,651,9,300,143,180,1,0,CU0007297,960
C00040657,ACT00069095,A038,2025-01-06,2025-01-06 13:47:00,2025-01-06 14:04:00,Technical Support,698,26,296,97,180,1,0,CU0014982,1020
C00040658,ACT00069097,A038,2025-01-06,2025-01-06 15:02:00,2025-01-06 15:20:00,Technical Support,790,12,278,19,180,1,0,CU0003992,1080
C00040659,ACT00069098,A038,2025-01-06,2025-01-06 15:20:00,2025-01-06 15:30:00,Claims Support,303,81,216,49,120,1,0,CU0000352,600
C00040660,ACT00069099,A038,2025-01-07,2025-01-07 07:00:00,2025-01-07 07:20:00,Technical Support,1019,12,169,24,180,1,0,CU0008004,1200
C00040661,ACT00069100,A038,2025-01-07,2025-01-07 07:20:00,2025-01-07 07:35:00,Technical Support,604,13,283,126,180,1,0,CU0014107,900
C00040662,ACT00069101,A038,2025-01-07,2025-01-07 07:37:00,2025-01-07 07:53:00,Technical Support,765,45,150,24,180,1,0,CU0018732,960
C00040663,ACT00069102,A038,2025-01-07,2025-01-07 07:53:00,2025-01-07 08:09:00,Claims Support,691,160,109,29,120,1,0,CU0019756,960
C00040664,ACT00069103,A038,2025-01-07,2025-01-07 08:09:00,2025-01-07 08:26:00,Billing Support,892,7,121,69,90,1,0,CU0014002,1020
C00040665,ACT00069107,A038,2025-01-07,2025-01-07 10:33:00,2025-01-07 10:49:00,Billing Support,638,75,247,9,90,1,0,CU0015737,960
C00040666,ACT00069108,A038,2025-01-07,2025-01-07 10:49:00,2025-01-07 11:00:00,Claims Support,413,35,212,34,120,1,0,CU0004362,660
C00040667,ACT00069110,A038,2025-01-07,2025-01-07 11:30:00,2025-01-07 11:42:00,Billing Support,422,66,232,6,90,1,0,CU0003405,720
C00040668,ACT00069111,A038,2025-01-07,2025-01-07 11:42:00,2025-01-07 11:55:00,Member Services,563,30,187,45,60,1,0,CU0010053,780
C00040669,ACT00069112,A038,2025-01-07,2025-01-07 11:55:00,2025-01-07 12:15:00,Claims Support,899,66,235,9,120,1,0,CU0013745,1200
C00040670,ACT00069113,A038,2025-01-07,2025-01-07 12:15:00,2025-01-07 12:30:00,Claims Support,746,7,147,103,120,1,0,CU0002242,900
C00040671,ACT00069114,A038,2025-01-07,2025-01-07 12:30:00,2025-01-07 12:46:00,Claims Support,832,28,100,43,120,1,0,CU0000416,960
C00040672,ACT00069115,A038,2025-01-07,2025-01-07 12:46:00,2025-01-07 13:03:00,Billing Support,923,15,82,30,90,1,0,CU0001539,1020
C00040673,ACT00069116,A038,2025-01-07,2025-01-07 13:06:00,2025-01-07 13:18:00,Technical Support,495,105,120,47,180,1,0,CU0003779,720
C00040674,ACT00069118,A038,2025-01-07,2025-01-07 13:44:00,2025-01-07 13:56:00,Claims Support,601,14,105,266,120,0,0,CU0008043,720
C00040675,ACT00069120,A038,2025-01-07,2025-01-07 14:02:00,2025-01-07 14:15:00,Claims Support,570,95,115,29,120,1,0,CU0014925,780
C00040676,ACT00069122,A038,2025-01-07,2025-01-07 14:42:00,2025-01-07 14:56:00,Member Services,650,6,184,77,60,0,0,CU0016071,840
C00040677,ACT00069123,A038,2025-01-07,2025-01-07 14:59:00,2025-01-07 15:17:00,Technical Support,876,59,145,34,180,1,0,CU0000588,1080
C00040678,ACT00069124,A038,2025-01-07,2025-01-07 15:17:00,2025-01-07 15:34:00,Billing Support,700,86,234,17,90,1,0,CU0018287,1020
C00040679,ACT00069125,A038,2025-01-07,2025-01-07 15:36:00,2025-01-07 15:58:00,Technical Support,1149,18,153,0,180,1,0,CU0013915,1320
C00040680,ACT00069126,A038,2025-01-07,2025-01-07 15:58:00,2025-01-07 16:00:00,Technical Support,60,291,212,0,180,1,0,CU0016581,563
C00040681,ACT00069127,A038,2025-01-08,2025-01-08 07:00:00,2025-01-08 07:14:00,Member Services,626,19,195,46,60,1,0,CU0010030,840
C00040682,ACT00069129,A038,2025-01-08,2025-01-08 07:58:00,2025-01-08 08:16:00,Technical Support,895,47,138,124,180,1,0,CU0002557,1080
C00040683,ACT00069130,A038,2025-01-08,2025-01-08 08:16:00,2025-01-08 08:36:00,Claims Support,932,52,216,36,120,1,0,CU0006730,1200
C00040684,ACT00069131,A038,2025-01-08,2025-01-08 08:38:00,2025-01-08 08:54:00,Claims Support,846,6,108,269,120,0,0,CU0010362,960
C00040685,ACT00069133,A038,2025-01-08,2025-01-08 09:38:00,2025-01-08 09:50:00,Member Services,631,15,74,1,60,1,0,CU0009108,720
C00040686,ACT00069134,A038,2025-01-08,2025-01-08 09:50:00,2025-01-08 10:03:00,Billing Support,458,41,281,27,90,1,0,CU0019213,780
C00040687,ACT00069135,A038,2025-01-08,2025-01-08 10:06:00,2025-01-08 10:26:00,Billing Support,929,22,249,78,90,1,0,CU0001874,1200
C00040688,ACT00069136,A038,2025-01-08,2025-01-08 10:26:00,2025-01-08 10:44:00,Billing Support,945,13,122,13,90,1,0,CU0006120,1080
C00040689,ACT00069137,A038,2025-01-08,2025-01-08 10:44:00,2025-01-08 10:59:00,Billing Support,721,1,178,13,90,1,0,CU0014216,900
C00040690,ACT00069141,A038,2025-01-08,2025-01-08 11:55:00,2025-01-08 12:10:00,Technical Support,528,85,287,89,180,1,0,CU0016742,900
C00040691,ACT00069142,A038,2025-01-08,2025-01-08 12:10:00,2025-01-08 12:21:00,Billing Support,447,35,178,148,90,0,0,CU0001109,660
C00040692,ACT00069144,A038,2025-01-08,2025-01-08 12:52:00,2025-01-08 13:00:00,Member Services,381,46,53,94,60,0,0,CU0001501,480
C00040693,ACT00069145,A038,2025-01-08,2025-01-08 13:00:00,2025-01-08 13:07:00,Billing Support,245,67,108,19,90,1,0,CU0001907,420
C00040694,ACT00069146,A038,2025-01-08,2025-01-08 13:07:00,2025-01-08 13:15:00,Member Services,200,56,224,42,60,1,0,CU0009568,480
C00040695,ACT00069148,A038,2025-01-08,2025-01-08 13:24:00,2025-01-08 13:41:00,Technical Support,679,44,297,12,180,1,0,CU0011947,1020
C00040696,ACT00069149,A038,2025-01-08,2025-01-08 13:42:00,2025-01-08 14:04:00,Technical Support,1151,2,167,10,180,1,0,CU0013557,1320
C00040697,ACT00069150,A038,2025-01-08,2025-01-08 14:04:00,2025-01-08 14:18:00,Technical Support,534,116,190,7,180,1,0,CU0008515,840
C00040698,ACT00069151,A038,2025-01-08,2025-01-08 14:18:00,2025-01-08 14:32:00,Claims Support,721,6,113,84,120,1,0,CU0016024,840
C00040699,ACT00069152,A038,2025-01-08,2025-01-08 14:32:00,2025-01-08 14:46:00,Member Services,538,58,244,47,60,1,0,CU0003072,840
C00040700,ACT00069153,A038,2025-01-08,2025-01-08 14:47:00,2025-01-08 15:01:00,Billing Support,587,61,192,298,90,0,0,CU0013484,840
C00040701,ACT00069154,A038,2025-01-08,2025-01-08 15:01:00,2025-01-08 15:12:00,Member Services,362,85,213,82,60,0,0,CU0006082,660
C00040702,ACT00069155,A038,2025-01-08,2025-01-08 15:12:00,2025-01-08 15:26:00,Billing Support,675,16,149,30,90,1,0,CU0000922,840
C00040703,ACT00069156,A038,2025-01-08,2025-01-08 15:26:00,2025-01-08 15:39:00,Claims Support,577,103,100,26,120,1,0,CU0012413,780
C00040704,ACT00069159,A038,2025-01-09,2025-01-09 07:35:00,2025-01-09 07:47:00,Claims Support,474,48,198,32,120,1,0,CU0016251,720
C00040705,ACT00069160,A038,2025-01-09,2025-01-09 07:47:00,2025-01-09 08:02:00,Claims Support,779,15,106,34,120,1,0,CU0010837,900
C00040706,ACT00069161,A038,2025-01-09,2025-01-09 08:05:00,2025-01-09 08:21:00,Billing Support,818,0,142,97,90,0,0,CU0015082,960
C00040707,ACT00069162,A038,2025-01-09,2025-01-09 08:21:00,2025-01-09 08:42:00,Claims Support,1022,62,176,34,120,1,0,CU0004091,1260
C00040708,ACT00069163,A038,2025-01-09,2025-01-09 08:42:00,2025-01-09 09:00:00,Billing Support,1032,17,31,36,90,1,0,CU0005761,1080
C00040709,ACT00069164,A038,2025-01-09,2025-01-09 09:00:00,2025-01-09 09:23:00,Technical Support,1188,48,144,10,180,1,0,CU0005336,1380
C00040710,ACT00069165,A038,2025-01-09,2025-01-09 09:23:00,2025-01-09 09:43:00,Claims Support,963,32,205,43,120,1,0,CU0007476,1200
C00040711,ACT00069166,A038,2025-01-09,2025-01-09 09:44:00,2025-01-09 09:53:00,Member Services,342,56,142,2,60,1,0,CU0010205,540
C00040712,ACT00069168,A038,2025-01-09,2025-01-09 10:27:00,2025-01-09 10:53:00,Technical Support,1244,117,199,21,180,1,0,CU0017186,1560
C00040713,ACT00069169,A038,2025-01-09,2025-01-09 10:53:00,2025-01-09 11:00:00,Member Services,177,103,140,116,60,0,0,CU0012093,420
C00040714,ACT00069172,A038,2025-01-09,2025-01-09 12:19:00,2025-01-09 12:30:00,Member Services,563,10,87,93,60,0,0,CU0002605,660
C00040715,ACT00069173,A038,2025-01-09,2025-01-09 12:31:00,2025-01-09 12:47:00,Technical Support,650,17,293,1,180,1,0,CU0000231,960
C00040716,ACT00069174,A038,2025-01-09,2025-01-09 12:47:00,2025-01-09 12:57:00,Billing Support,330,51,219,54,90,1,0,CU0014426,600
C00040717,ACT00069175,A038,2025-01-09,2025-01-09 12:57:00,2025-01-09 13:07:00,Member Services,480,27,93,4,60,1,0,CU0012739,600
C00040718,ACT00069177,A038,2025-01-09,2025-01-09 13:32:00,2025-01-09 13:48:00,Member Services,574,147,239,112,60,0,0,CU0018599,960
C00040719,ACT00069179,A038,2025-01-09,2025-01-09 14:01:00,2025-01-09 14:23:00,Technical Support,1137,37,146,30,180,1,0,CU0009956,1320
C00040720,ACT00069180,A038,2025-01-09,2025-01-09 14:23:00,2025-01-09 14:41:00,Technical Support,887,50,143,190,180,0,0,CU0005839,1080
C00040721,ACT00069181,A038,2025-01-09,2025-01-09 14:41:00,2025-01-09 15:02:00,Technical Support,1042,35,183,258,180,0,0,CU0019234,1260
C00040722,ACT00069182,A038,2025-01-09,2025-01-09 15:02:00,2025-01-09 15:15:00,Member Services,561,17,202,27,60,1,0,CU0007006,780
C00040723,ACT00069183,A038,2025-01-09,2025-01-09 15:15:00,2025-01-09 15:26:00,Member Services,373,92,195,26,60,1,0,CU0003817,660
C00040724,ACT00069184,A038,2025-01-09,2025-01-09 15:26:00,2025-01-09 15:32:00,Member Services,88,8,264,18,60,1,0,CU0012670,360
C00040725,ACT00069185,A038,2025-01-09,2025-01-09 15:35:00,2025-01-09 15:47:00,Member Services,440,151,129,115,60,0,0,CU0015593,720
C00040726,ACT00069186,A038,2025-01-09,2025-01-09 15:47:00,2025-01-09 16:00:00,Billing Support,548,8,224,11,90,1,0,CU0019783,780
C00040727,ACT00069187,A038,2025-01-10,2025-01-10 07:00:00,2025-01-10 07:16:00,Technical Support,819,24,117,11,180,1,0,CU0012113,960
C00040728,ACT00069189,A038,2025-01-10,2025-01-10 07:37:00,2025-01-10 07:54:00,Claims Support,805,7,208,5,120,1,0,CU0013103,1020
C00040729,ACT00069191,A038,2025-01-10,2025-01-10 08:05:00,2025-01-10 08:26:00,Technical Support,887,138,235,28,180,1,0,CU0017647,1260
C00040730,ACT00069192,A038,2025-01-10,2025-01-10 08:26:00,2025-01-10 08:40:00,Billing Support,670,7,163,33,90,1,0,CU0003861,840
C00040731,ACT00069193,A038,2025-01-10,2025-01-10 08:40:00,2025-01-10 08:52:00,Technical Support,476,37,207,153,180,1,0,CU0010530,720
C00040732,ACT00069194,A038,2025-01-10,2025-01-10 08:52:00,2025-01-10 09:13:00,Billing Support,1003,28,229,35,90,1,0,CU0016667,1260
C00040733,ACT00069195,A038,2025-01-10,2025-01-10 09:13:00,2025-01-10 09:18:00,Billing Support,60,111,259,106,90,0,0,CU0013123,430
C00040734,ACT00069197,A038,2025-01-10,2025-01-10 09:33:00,2025-01-10 09:44:00,Technical Support,353,186,121,50,180,1,0,CU0009638,660
C00040735,ACT00069198,A038,2025-01-10,2025-01-10 09:44:00,2025-01-10 10:00:00,Claims Support,739,33,188,24,120,1,0,CU0002933,960
C00040736,ACT00069200,A038,2025-01-10,2025-01-10 10:24:00,2025-01-10 10:40:00,Technical Support,734,50,176,20,180,1,0,CU0005283,960
C00040737,ACT00069201,A038,2025-01-10,2025-01-10 10:40:00,2025-01-10 10:55:00,Technical Support,437,216,247,44,180,1,0,CU0013514,900
C00040738,ACT00069204,A038,2025-01-10,2025-01-10 11:30:00,2025-01-10 11:44:00,Technical Support,672,29,139,80,180,1,0,CU0010897,840
C00040739,ACT00069205,A038,2025-01-10,2025-01-10 11:44:00,2025-01-10 12:03:00,Claims Support,851,33,256,88,120,1,0,CU0011739,1140
C00040740,ACT00069208,A038,2025-01-10,2025-01-10 12:33:00,2025-01-10 12:54:00,Technical Support,1040,112,108,53,180,1,0,CU0012324,1260
C00040741,ACT00069210,A038,2025-01-10,2025-01-10 13:06:00,2025-01-10 13:12:00,Member Services,167,25,168,44,60,1,0,CU0012261,360
C00040742,ACT00069211,A038,2025-01-10,2025-01-10 13:13:00,2025-01-10 13:33:00,Technical Support,883,7,310,40,180,1,0,CU0009308,1200
C00040743,ACT00069212,A038,2025-01-10,2025-01-10 13:34:00,2025-01-10 13:49:00,Billing Support,676,12,212,15,90,1,0,CU0016769,900
C00040744,ACT00069216,A038,2025-01-10,2025-01-10 14:43:00,2025-01-10 14:54:00,Billing Support,422,3,235,115,90,0,0,CU0010355,660
C00040745,ACT00069217,A038,2025-01-10,2025-01-10 14:54:00,2025-01-10 14:59:00,Member Services,60,160,182,66,60,0,0,CU0018487,402
C00040746,ACT00069218,A038,2025-01-10,2025-01-10 14:59:00,2025-01-10 15:13:00,Claims Support,596,16,228,63,120,1,0,CU0004142,840
C00040747,ACT00069219,A038,2025-01-10,2025-01-10 15:13:00,2025-01-10 15:30:00,Technical Support,753,16,251,11,180,1,0,CU0005943,1020
C00040748,ACT00069221,A038,2025-01-10,2025-01-10 15:41:00,2025-01-10 15:57:00,Technical Support,694,38,228,48,180,1,0,CU0018596,960
C00040749,ACT00069222,A038,2025-01-10,2025-01-10 15:57:00,2025-01-10 16:00:00,Technical Support,60,50,162,12,180,1,0,CU0002714,272
C00040750,ACT00069223,A038,2025-01-11,2025-01-11 07:00:00,2025-01-11 07:17:00,Technical Support,667,145,208,138,180,1,0,CU0013692,1020
C00040751,ACT00069224,A038,2025-01-11,2025-01-11 07:17:00,2025-01-11 07:36:00,Technical Support,948,15,177,8,180,1,0,CU0001694,1140
C00040752,ACT00069226,A038,2025-01-11,2025-01-11 07:51:00,2025-01-11 07:58:00,Member Services,239,4,177,20,60,1,0,CU0014287,420
C00040753,ACT00069227,A038,2025-01-11,2025-01-11 07:58:00,2025-01-11 08:16:00,Technical Support,953,2,125,108,180,1,0,CU0008725,1080
C00040754,ACT00069228,A038,2025-01-11,2025-01-11 08:16:00,2025-01-11 08:28:00,Member Services,479,1,240,45,60,1,0,CU0013669,720
C00040755,ACT00069229,A038,2025-01-11,2025-01-11 08:30:00,2025-01-11 08:39:00,Member Services,346,56,138,120,60,0,0,CU0001876,540
C00040756,ACT00069230,A038,2025-01-11,2025-01-11 08:39:00,2025-01-11 08:52:00,Member Services,589,77,114,21,60,1,0,CU0015905,780
C00040757,ACT00069231,A038,2025-01-11,2025-01-11 08:55:00,2025-01-11 09:20:00,Technical Support,1244,21,235,56,180,1,0,CU0016816,1500
C00040758,ACT00069232,A038,2025-01-11,2025-01-11 09:20:00,2025-01-11 09:30:00,Billing Support,412,2,186,11,90,1,0,CU0004801,600
C00040759,ACT00069235,A038,2025-01-11,2025-01-11 10:32:00,2025-01-11 10:42:00,Billing Support,382,7,211,113,90,0,0,CU0011001,600
C00040760,ACT00069236,A038,2025-01-11,2025-01-11 10:42:00,2025-01-11 10:53:00,Billing Support,307,135,218,22,90,1,0,CU0007595,660
C00040761,ACT00069237,A038,2025-01-11,2025-01-11 10:53:00,2025-01-11 11:00:00,Technical Support,256,36,128,42,180,1,0,CU0008325,420
C00040762,ACT00069239,A038,2025-01-11,2025-01-11 11:30:00,2025-01-11 11:42:00,Billing Support,578,1,141,39,90,1,0,CU0007512,720
