attendance_id,master_agent_id,date,scheduled_hours,worked_hours,scheduled_minutes,worked_minutes,absent_flag,late_minutes,early_leave_minutes,adherence_pct
AT00002617,A039,2025-03-24,9.0,8.77,540,526.0,0,0,5,0.974
AT00002618,A039,2025-03-25,9.0,8.87,540,532.0,0,0,1,0.985
AT00002619,A039,2025-03-26,9.0,8.83,540,530.0,0,0,0,0.981
AT00002620,A039,2025-03-27,9.0,8.45,540,507.0,0,0,30,0.939
AT00002621,A039,2025-03-28,9.0,8.87,540,532.0,0,0,0,0.985
AT00002622,A039,2025-03-31,9.0,8.75,540,525.0,0,0,0,0.972
AT00002623,A040,2025-01-01,9.0,8.8,540,528.0,0,0,0,0.978
AT00002624,A040,2025-01-02,9.0,8.73,540,524.0,0,10,0,0.97
AT00002625,A040,2025-01-03,9.0,8.85,540,531.0,0,0,0,0.983
AT00002626,A040,2025-01-04,9.0,8.87,540,532.0,0,0,0,0.985
AT00002627,A040,2025-01-06,9.0,8.93,540,536.0,0,0,0,0.993
AT00002628,A040,2025-01-07,9.0,8.75,540,525.0,0,0,0,0.972
AT00002629,A040,2025-01-08,9.0,8.4,540,504.0,0,0,30,0.933
AT00002630,A040,2025-01-09,9.0,8.88,540,533.0,0,0,0,0.987
AT00002631,A040,2025-01-10,9.0,8.82,540,529.0,0,0,0,0.98
AT00002632,A040,2025-01-13,9.0,9.0,540,540.0,0,0,0,1.0
AT00002633,A040,2025-01-14,9.0,8.85,540,531.0,0,0,0,0.983
AT00002634,A040,2025-01-15,9.0,8.8,540,528.0,0,0,0,0.978
AT00002635,A040,2025-01-16,9.0,0.0,540,0.0,1,0,540,0.0
AT00002636,A040,2025-01-17,9.0,8.58,540,515.0,0,15,0,0.954
AT00002637,A040,2025-01-18,9.0,8.68,540,521.0,0,0,0,0.965
AT00002638,A040,2025-01-19,9.0,8.82,540,529.0,0,5,0,0.98
AT00002639,A040,2025-01-20,9.0,8.93,540,536.0,0,0,0,0.993
AT00002640,A040,2025-01-21,9.0,8.87,540,532.0,0,0,0,0.985
AT00002641,A040,2025-01-22,9.0,8.75,540,525.0,0,0,0,0.972
AT00002642,A040,2025-01-23,9.0,8.83,540,530.0,0,0,0,0.981
AT00002643,A040,2025-01-24,9.0,8.95,540,537.0,0,0,0,0.994
AT00002644,A040,2025-01-25,9.0,8.88,540,533.0,0,0,0,0.987
AT00002645,A040,2025-01-27,9.0,8.87,540,532.0,0,0,0,0.985
AT00002646,A040,2025-01-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00002647,A040,2025-01-29,9.0,8.88,540,533.0,0,0,0,0.987
AT00002648,A040,2025-01-30,9.0,8.87,540,532.0,0,0,0,0.985
AT00002649,A040,2025-01-31,9.0,8.68,540,521.0,0,5,10,0.965
AT00002650,A040,2025-02-03,9.0,8.87,540,532.0,0,0,0,0.985
AT00002651,A040,2025-02-04,9.0,8.97,540,538.0,0,0,0,0.996
AT00002652,A040,2025-02-05,9.0,8.95,540,537.0,0,0,0,0.994
AT00002653,A040,2025-02-06,9.0,8.93,540,536.0,0,0,0,0.993
AT00002654,A040,2025-02-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00002655,A040,2025-02-11,9.0,8.73,540,524.0,0,0,0,0.97
AT00002656,A040,2025-02-12,9.0,8.97,540,538.0,0,0,0,0.996
AT00002657,A040,2025-02-13,9.0,8.88,540,533.0,0,0,0,0.987
AT00002658,A040,2025-02-14,9.0,8.72,540,523.0,0,10,0,0.969
AT00002659,A040,2025-02-17,9.0,0.0,540,0.0,1,0,540,0.0
AT00002660,A040,2025-02-18,9.0,8.95,540,537.0,0,0,0,0.994
AT00002661,A040,2025-02-19,9.0,0.0,540,0.0,1,0,540,0.0
AT00002662,A040,2025-02-20,9.0,8.97,540,538.0,0,0,0,0.996
AT00002663,A040,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00002664,A040,2025-02-24,9.0,0.0,540,0.0,1,0,540,0.0
AT00002665,A040,2025-02-25,9.0,8.95,540,537.0,0,0,0,0.994
AT00002666,A040,2025-02-26,9.0,8.97,540,538.0,0,0,0,0.996
AT00002667,A040,2025-02-27,9.0,8.92,540,535.0,0,0,0,0.991
AT00002668,A040,2025-02-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00002669,A040,2025-03-02,9.0,8.9,540,534.0,0,0,0,0.989
AT00002670,A040,2025-03-03,9.0,8.67,540,520.0,0,0,15,0.963
AT00002671,A040,2025-03-04,9.0,8.42,540,505.0,0,30,0,0.935
AT00002672,A040,2025-03-05,9.0,8.85,540,531.0,0,0,0,0.983
AT00002673,A040,2025-03-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00002674,A040,2025-03-11,9.0,8.93,540,536.0,0,0,0,0.993
AT00002675,A040,2025-03-12,9.0,8.97,540,538.0,0,0,0,0.996
AT00002676,A040,2025-03-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00002677,A040,2025-03-14,9.0,8.78,540,527.0,0,0,0,0.976
AT00002678,A040,2025-03-17,9.0,8.9,540,534.0,0,0,0,0.989
AT00002679,A040,2025-03-18,9.0,8.78,540,527.0,0,0,0,0.976
AT00002680,A040,2025-03-19,9.0,8.97,540,538.0,0,0,0,0.996
AT00002681,A040,2025-03-20,9.0,8.83,540,530.0,0,0,0,0.981
AT00002682,A040,2025-03-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00002683,A040,2025-03-24,9.0,8.92,540,535.0,0,0,0,0.991
AT00002684,A040,2025-03-25,9.0,8.8,540,528.0,0,5,0,0.978
AT00002685,A040,2025-03-26,9.0,8.32,540,499.0,0,30,0,0.924
AT00002686,A040,2025-03-27,9.0,8.87,540,532.0,0,5,0,0.985
AT00002687,A040,2025-03-28,9.0,8.78,540,527.0,0,0,5,0.976
AT00002688,A040,2025-03-31,9.0,8.68,540,521.0,0,0,15,0.965
AT00002689,A041,2025-01-01,9.0,8.68,540,521.0,0,0,0,0.965
AT00002690,A041,2025-01-02,9.0,8.88,540,533.0,0,0,0,0.987
AT00002691,A041,2025-01-03,9.0,8.93,540,536.0,0,0,0,0.993
AT00002692,A041,2025-01-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00002693,A041,2025-01-07,9.0,9.0,540,540.0,0,0,0,1.0
AT00002694,A041,2025-01-08,9.0,8.6,540,516.0,0,0,10,0.956
AT00002695,A041,2025-01-09,9.0,8.92,540,535.0,0,0,0,0.991
AT00002696,A041,2025-01-13,9.0,8.7,540,522.0,0,0,15,0.967
AT00002697,A041,2025-01-14,9.0,8.8,540,528.0,0,0,0,0.978
AT00002698,A041,2025-01-15,9.0,8.7,540,522.0,0,10,0,0.967
AT00002699,A041,2025-01-16,9.0,8.85,540,531.0,0,0,0,0.983
AT00002700,A041,2025-01-17,9.0,8.75,540,525.0,0,10,0,0.972
AT00002701,A041,2025-01-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00002702,A041,2025-01-21,9.0,0.0,540,0.0,1,0,540,0.0
AT00002703,A041,2025-01-22,9.0,8.68,540,521.0,0,5,0,0.965
AT00002704,A041,2025-01-23,9.0,8.63,540,518.0,0,0,15,0.959
AT00002705,A041,2025-01-24,9.0,8.85,540,531.0,0,0,0,0.983
AT00002706,A041,2025-01-27,9.0,8.78,540,527.0,0,0,0,0.976
AT00002707,A041,2025-01-28,9.0,8.75,540,525.0,0,0,5,0.972
AT00002708,A041,2025-01-29,9.0,8.88,540,533.0,0,0,0,0.987
AT00002709,A041,2025-01-30,9.0,8.95,540,537.0,0,0,0,0.994
AT00002710,A041,2025-01-31,9.0,8.92,540,535.0,0,0,0,0.991
AT00002711,A041,2025-02-02,9.0,8.77,540,526.0,0,0,0,0.974
AT00002712,A041,2025-02-03,9.0,8.9,540,534.0,0,0,0,0.989
AT00002713,A041,2025-02-04,9.0,8.47,540,508.0,0,15,0,0.941
AT00002714,A041,2025-02-05,9.0,8.78,540,527.0,0,0,0,0.976
AT00002715,A041,2025-02-06,9.0,8.95,540,537.0,0,0,0,0.994
AT00002716,A041,2025-02-07,9.0,8.88,540,533.0,0,0,0,0.987
AT00002717,A041,2025-02-08,9.0,8.83,540,530.0,0,0,0,0.981
AT00002718,A041,2025-02-10,9.0,8.9,540,534.0,0,0,0,0.989
AT00002719,A041,2025-02-11,9.0,8.62,540,517.0,0,15,0,0.957
AT00002720,A041,2025-02-12,9.0,0.0,540,0.0,1,0,540,0.0
AT00002721,A041,2025-02-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00002722,A041,2025-02-14,9.0,8.97,540,538.0,0,0,0,0.996
AT00002723,A041,2025-02-17,9.0,8.82,540,529.0,0,0,5,0.98
AT00002724,A041,2025-02-19,9.0,8.88,540,533.0,0,0,0,0.987
AT00002725,A041,2025-02-20,9.0,8.82,540,529.0,0,0,0,0.98
AT00002726,A041,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00002727,A041,2025-02-22,9.0,8.87,540,532.0,0,5,2,0.985
AT00002728,A041,2025-02-24,9.0,8.92,540,535.0,0,0,0,0.991
AT00002729,A041,2025-02-25,9.0,8.87,540,532.0,0,5,0,0.985
AT00002730,A041,2025-02-26,9.0,8.95,540,537.0,0,0,0,0.994
AT00002731,A041,2025-02-27,9.0,8.97,540,538.0,0,0,0,0.996
AT00002732,A041,2025-02-28,9.0,8.77,540,526.0,0,0,0,0.974
AT00002733,A041,2025-03-03,9.0,8.83,540,530.0,0,0,0,0.981
AT00002734,A041,2025-03-04,9.0,8.82,540,529.0,0,0,0,0.98
AT00002735,A041,2025-03-05,9.0,8.93,540,536.0,0,0,0,0.993
AT00002736,A041,2025-03-06,9.0,8.92,540,535.0,0,0,0,0.991
AT00002737,A041,2025-03-07,9.0,8.68,540,521.0,0,10,0,0.965
AT00002738,A041,2025-03-10,9.0,8.85,540,531.0,0,0,0,0.983
AT00002739,A041,2025-03-11,9.0,8.95,540,537.0,0,0,0,0.994
AT00002740,A041,2025-03-12,9.0,8.68,540,521.0,0,0,15,0.965
AT00002741,A041,2025-03-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00002742,A041,2025-03-14,9.0,8.87,540,532.0,0,5,0,0.985
AT00002743,A041,2025-03-17,9.0,8.82,540,529.0,0,0,0,0.98
AT00002744,A041,2025-03-18,9.0,8.95,540,537.0,0,0,0,0.994
AT00002745,A041,2025-03-19,9.0,8.95,540,537.0,0,0,0,0.994
AT00002746,A041,2025-03-20,9.0,8.73,540,524.0,0,5,0,0.97
AT00002747,A041,2025-03-21,9.0,8.8,540,528.0,0,0,0,0.978
AT00002748,A041,2025-03-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00002749,A041,2025-03-25,9.0,8.93,540,536.0,0,0,0,0.993
AT00002750,A041,2025-03-26,9.0,8.95,540,537.0,0,0,0,0.994
AT00002751,A041,2025-03-27,9.0,8.88,540,533.0,0,0,0,0.987
AT00002752,A041,2025-03-28,9.0,8.7,540,522.0,0,15,0,0.967
AT00002753,A041,2025-03-31,9.0,8.82,540,529.0,0,0,5,0.98
AT00002754,A042,2025-01-01,9.0,8.78,540,527.0,0,0,0,0.976
AT00002755,A042,2025-01-02,9.0,8.65,540,519.0,0,15,0,0.961
AT00002756,A042,2025-01-03,9.0,8.82,540,529.0,0,0,0,0.98
AT00002757,A042,2025-01-06,9.0,8.85,540,531.0,0,0,0,0.983
AT00002758,A042,2025-01-07,9.0,8.27,540,496.0,0,0,30,0.919
AT00002759,A042,2025-01-08,9.0,8.98,540,539.0,0,0,0,0.998
AT00002760,A042,2025-01-09,9.0,8.87,540,532.0,0,0,0,0.985
AT00002761,A042,2025-01-10,9.0,8.73,540,524.0,0,10,0,0.97
AT00002762,A042,2025-01-13,9.0,8.85,540,531.0,0,0,0,0.983
AT00002763,A042,2025-01-14,9.0,8.78,540,527.0,0,0,0,0.976
AT00002764,A042,2025-01-15,9.0,8.88,540,533.0,0,0,0,0.987
AT00002765,A042,2025-01-16,9.0,8.92,540,535.0,0,0,0,0.991
AT00002766,A042,2025-01-17,9.0,8.85,540,531.0,0,0,0,0.983
AT00002767,A042,2025-01-19,9.0,8.95,540,537.0,0,0,0,0.994
AT00002768,A042,2025-01-20,9.0,0.0,540,0.0,1,0,540,0.0
AT00002769,A042,2025-01-21,9.0,8.78,540,527.0,0,0,5,0.976
AT00002770,A042,2025-01-22,9.0,8.88,540,533.0,0,0,0,0.987
AT00002771,A042,2025-01-23,9.0,8.88,540,533.0,0,0,0,0.987
AT00002772,A042,2025-01-24,9.0,8.92,540,535.0,0,0,0,0.991
AT00002773,A042,2025-01-27,9.0,8.45,540,507.0,0,0,30,0.939
AT00002774,A042,2025-01-28,9.0,8.83,540,530.0,0,0,0,0.981
AT00002775,A042,2025-01-29,9.0,8.95,540,537.0,0,0,0,0.994
AT00002776,A042,2025-01-30,9.0,8.95,540,537.0,0,0,0,0.994
AT00002777,A042,2025-01-31,9.0,8.9,540,534.0,0,0,0,0.989
AT00002778,A042,2025-02-01,9.0,8.82,540,529.0,0,0,0,0.98
AT00002779,A042,2025-02-03,9.0,8.82,540,529.0,0,0,0,0.98
AT00002780,A042,2025-02-04,9.0,8.88,540,533.0,0,0,0,0.987
AT00002781,A042,2025-02-05,9.0,8.82,540,529.0,0,0,0,0.98
AT00002782,A042,2025-02-06,9.0,8.93,540,536.0,0,0,0,0.993
AT00002783,A042,2025-02-07,9.0,8.97,540,538.0,0,0,0,0.996
AT00002784,A042,2025-02-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00002785,A042,2025-02-11,9.0,8.97,540,538.0,0,0,0,0.996
AT00002786,A042,2025-02-12,9.0,8.87,540,532.0,0,0,0,0.985
AT00002787,A042,2025-02-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00002788,A042,2025-02-14,9.0,8.85,540,531.0,0,0,0,0.983
AT00002789,A042,2025-02-17,9.0,8.75,540,525.0,0,5,0,0.972
AT00002790,A042,2025-02-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00002791,A042,2025-02-19,9.0,8.8,540,528.0,0,0,10,0.978
AT00002792,A042,2025-02-20,9.0,8.9,540,534.0,0,0,0,0.989
AT00002793,A042,2025-02-21,9.0,8.78,540,527.0,0,0,0,0.976
AT00002794,A042,2025-02-24,9.0,8.95,540,537.0,0,0,0,0.994
AT00002795,A042,2025-02-25,9.0,8.88,540,533.0,0,0,0,0.987
AT00002796,A042,2025-02-26,9.0,8.8,540,528.0,0,0,0,0.978
AT00002797,A042,2025-02-27,9.0,8.97,540,538.0,0,0,0,0.996
AT00002798,A042,2025-02-28,9.0,8.88,540,533.0,0,0,0,0.987
AT00002799,A042,2025-03-02,9.0,8.43,540,506.0,0,0,30,0.937
AT00002800,A042,2025-03-03,9.0,8.85,540,531.0,0,0,3,0.983
AT00002801,A042,2025-03-04,9.0,8.9,540,534.0,0,0,0,0.989
AT00002802,A042,2025-03-05,9.0,8.9,540,534.0,0,0,0,0.989
AT00002803,A042,2025-03-06,9.0,8.92,540,535.0,0,0,0,0.991
AT00002804,A042,2025-03-10,9.0,8.92,540,535.0,0,0,0,0.991
AT00002805,A042,2025-03-11,9.0,8.8,540,528.0,0,0,0,0.978
AT00002806,A042,2025-03-12,9.0,8.83,540,530.0,0,0,0,0.981
AT00002807,A042,2025-03-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00002808,A042,2025-03-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00002809,A042,2025-03-15,9.0,8.85,540,531.0,0,0,0,0.983
AT00002810,A042,2025-03-17,9.0,8.83,540,530.0,0,5,0,0.981
AT00002811,A042,2025-03-18,9.0,8.8,540,528.0,0,0,5,0.978
AT00002812,A042,2025-03-19,9.0,8.9,540,534.0,0,0,0,0.989
AT00002813,A042,2025-03-20,9.0,8.78,540,527.0,0,5,0,0.976
AT00002814,A042,2025-03-21,9.0,8.65,540,519.0,0,15,0,0.961
AT00002815,A042,2025-03-22,9.0,8.83,540,530.0,0,0,0,0.981
AT00002816,A042,2025-03-23,9.0,8.65,540,519.0,0,15,0,0.961
AT00002817,A042,2025-03-24,9.0,8.68,540,521.0,0,10,0,0.965
AT00002818,A042,2025-03-25,9.0,8.95,540,537.0,0,0,0,0.994
AT00002819,A042,2025-03-26,9.0,8.93,540,536.0,0,0,0,0.993
AT00002820,A042,2025-03-27,9.0,8.87,540,532.0,0,0,0,0.985
AT00002821,A042,2025-03-28,9.0,8.95,540,537.0,0,0,0,0.994
AT00002822,A042,2025-03-29,9.0,8.88,540,533.0,0,0,0,0.987
AT00002823,A042,2025-03-31,9.0,8.98,540,539.0,0,0,0,0.998
AT00002824,A043,2025-01-01,9.0,8.8,540,528.0,0,0,0,0.978
AT00002825,A043,2025-01-02,9.0,8.82,540,529.0,0,0,0,0.98
AT00002826,A043,2025-01-03,9.0,8.22,540,493.0,0,30,10,0.913
AT00002827,A043,2025-01-04,9.0,8.9,540,534.0,0,0,0,0.989
AT00002828,A043,2025-01-06,9.0,8.98,540,539.0,0,0,0,0.998
AT00002829,A043,2025-01-07,9.0,8.9,540,534.0,0,0,0,0.989
AT00002830,A043,2025-01-08,9.0,8.83,540,530.0,0,0,0,0.981
AT00002831,A043,2025-01-09,9.0,8.85,540,531.0,0,0,0,0.983
AT00002832,A043,2025-01-10,9.0,8.87,540,532.0,0,0,0,0.985
AT00002833,A043,2025-01-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00002834,A043,2025-01-14,9.0,8.87,540,532.0,0,0,0,0.985
AT00002835,A043,2025-01-15,9.0,8.78,540,527.0,0,0,0,0.976
AT00002836,A043,2025-01-16,9.0,8.95,540,537.0,0,0,0,0.994
AT00002837,A043,2025-01-17,9.0,8.87,540,532.0,0,0,0,0.985
AT00002838,A043,2025-01-20,9.0,8.83,540,530.0,0,5,0,0.981
AT00002839,A043,2025-01-21,9.0,8.78,540,527.0,0,0,0,0.976
AT00002840,A043,2025-01-22,9.0,8.85,540,531.0,0,0,0,0.983
AT00002841,A043,2025-01-23,9.0,8.77,540,526.0,0,5,0,0.974
AT00002842,A043,2025-01-24,9.0,8.63,540,518.0,0,15,0,0.959
AT00002843,A043,2025-01-27,9.0,8.97,540,538.0,0,0,0,0.996
AT00002844,A043,2025-01-28,9.0,8.85,540,531.0,0,0,0,0.983
AT00002845,A043,2025-01-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00002846,A043,2025-01-31,9.0,8.83,540,530.0,0,0,0,0.981
AT00002847,A043,2025-02-01,9.0,8.87,540,532.0,0,0,0,0.985
AT00002848,A043,2025-02-03,9.0,8.75,540,525.0,0,0,5,0.972
AT00002849,A043,2025-02-04,9.0,8.85,540,531.0,0,0,0,0.983
AT00002850,A043,2025-02-06,9.0,8.93,540,536.0,0,0,0,0.993
AT00002851,A043,2025-02-07,9.0,8.85,540,531.0,0,0,0,0.983
AT00002852,A043,2025-02-11,9.0,8.93,540,536.0,0,0,0,0.993
AT00002853,A043,2025-02-12,9.0,8.45,540,507.0,0,15,10,0.939
AT00002854,A043,2025-02-13,9.0,8.9,540,534.0,0,0,0,0.989
AT00002855,A043,2025-02-14,9.0,8.92,540,535.0,0,0,0,0.991
AT00002856,A043,2025-02-17,9.0,8.9,540,534.0,0,0,0,0.989
AT00002857,A043,2025-02-18,9.0,8.88,540,533.0,0,0,0,0.987
AT00002858,A043,2025-02-19,9.0,8.77,540,526.0,0,0,0,0.974
AT00002859,A043,2025-02-20,9.0,8.63,540,518.0,0,0,10,0.959
AT00002860,A043,2025-02-21,9.0,8.97,540,538.0,0,0,0,0.996
AT00002861,A043,2025-02-23,9.0,8.8,540,528.0,0,0,0,0.978
AT00002862,A043,2025-02-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00002863,A043,2025-02-25,9.0,8.77,540,526.0,0,0,0,0.974
AT00002864,A043,2025-02-26,9.0,8.88,540,533.0,0,0,0,0.987
AT00002865,A043,2025-02-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00002866,A043,2025-03-02,9.0,0.0,540,0.0,1,0,540,0.0
AT00002867,A043,2025-03-04,9.0,8.83,540,530.0,0,0,0,0.981
AT00002868,A043,2025-03-06,9.0,8.83,540,530.0,0,10,0,0.981
AT00002869,A043,2025-03-07,9.0,8.58,540,515.0,0,15,3,0.954
AT00002870,A043,2025-03-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00002871,A043,2025-03-11,9.0,8.8,540,528.0,0,0,0,0.978
AT00002872,A043,2025-03-12,9.0,8.7,540,522.0,0,0,12,0.967
AT00002873,A043,2025-03-13,9.0,8.9,540,534.0,0,0,0,0.989
AT00002874,A043,2025-03-15,9.0,8.82,540,529.0,0,0,0,0.98
AT00002875,A043,2025-03-17,9.0,8.77,540,526.0,0,0,10,0.974
AT00002876,A043,2025-03-18,9.0,8.57,540,514.0,0,0,15,0.952
AT00002877,A043,2025-03-19,9.0,8.87,540,532.0,0,0,0,0.985
AT00002878,A043,2025-03-20,9.0,8.82,540,529.0,0,0,0,0.98
AT00002879,A043,2025-03-21,9.0,8.9,540,534.0,0,0,0,0.989
AT00002880,A043,2025-03-24,9.0,8.7,540,522.0,0,5,0,0.967
AT00002881,A043,2025-03-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00002882,A043,2025-03-27,9.0,8.83,540,530.0,0,0,0,0.981
AT00002883,A043,2025-03-28,9.0,8.85,540,531.0,0,0,0,0.983
AT00002884,A043,2025-03-31,9.0,8.87,540,532.0,0,0,0,0.985
AT00002885,A044,2025-01-01,9.0,8.87,540,532.0,0,0,0,0.985
AT00002886,A044,2025-01-02,9.0,8.95,540,537.0,0,0,0,0.994
AT00002887,A044,2025-01-03,9.0,8.38,540,503.0,0,30,0,0.931
AT00002888,A044,2025-01-06,9.0,8.92,540,535.0,0,0,0,0.991
AT00002889,A044,2025-01-07,9.0,8.65,540,519.0,0,10,0,0.961
AT00002890,A044,2025-01-08,9.0,8.7,540,522.0,0,10,0,0.967
AT00002891,A044,2025-01-09,9.0,0.0,540,0.0,1,0,540,0.0
AT00002892,A044,2025-01-10,9.0,8.88,540,533.0,0,0,0,0.987
AT00002893,A044,2025-01-13,9.0,8.87,540,532.0,0,0,5,0.985
AT00002894,A044,2025-01-14,9.0,8.88,540,533.0,0,0,0,0.987
AT00002895,A044,2025-01-15,9.0,8.98,540,539.0,0,0,0,0.998
AT00002896,A044,2025-01-16,9.0,8.9,540,534.0,0,0,0,0.989
AT00002897,A044,2025-01-17,9.0,8.97,540,538.0,0,0,0,0.996
AT00002898,A044,2025-01-18,9.0,8.5,540,510.0,0,0,15,0.944
AT00002899,A044,2025-01-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00002900,A044,2025-01-21,9.0,8.62,540,517.0,0,10,5,0.957
AT00002901,A044,2025-01-22,9.0,8.92,540,535.0,0,0,0,0.991
AT00002902,A044,2025-01-23,9.0,8.82,540,529.0,0,5,0,0.98
AT00002903,A044,2025-01-24,9.0,8.85,540,531.0,0,0,0,0.983
AT00002904,A044,2025-01-25,9.0,8.87,540,532.0,0,0,0,0.985
AT00002905,A044,2025-01-27,9.0,8.97,540,538.0,0,0,0,0.996
AT00002906,A044,2025-01-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00002907,A044,2025-01-29,9.0,8.8,540,528.0,0,0,3,0.978
AT00002908,A044,2025-01-30,9.0,8.85,540,531.0,0,0,0,0.983
AT00002909,A044,2025-02-02,9.0,8.92,540,535.0,0,0,0,0.991
AT00002910,A044,2025-02-03,9.0,8.85,540,531.0,0,0,0,0.983
AT00002911,A044,2025-02-04,9.0,8.85,540,531.0,0,0,0,0.983
AT00002912,A044,2025-02-05,9.0,8.82,540,529.0,0,0,0,0.98
AT00002913,A044,2025-02-06,9.0,8.92,540,535.0,0,0,0,0.991
AT00002914,A044,2025-02-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00002915,A044,2025-02-08,9.0,8.92,540,535.0,0,0,0,0.991
AT00002916,A044,2025-02-10,9.0,8.68,540,521.0,0,15,0,0.965
AT00002917,A044,2025-02-11,9.0,8.8,540,528.0,0,0,0,0.978
AT00002918,A044,2025-02-12,9.0,8.83,540,530.0,0,0,0,0.981
AT00002919,A044,2025-02-13,9.0,8.92,540,535.0,0,5,0,0.991
AT00002920,A044,2025-02-14,9.0,9.0,540,540.0,0,0,0,1.0
AT00002921,A044,2025-02-17,9.0,8.33,540,500.0,0,30,0,0.926
AT00002922,A044,2025-02-18,9.0,8.92,540,535.0,0,0,0,0.991
AT00002923,A044,2025-02-19,9.0,8.95,540,537.0,0,0,0,0.994
AT00002924,A044,2025-02-20,9.0,8.73,540,524.0,0,5,0,0.97
AT00002925,A044,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00002926,A044,2025-02-24,9.0,8.8,540,528.0,0,5,0,0.978
AT00002927,A044,2025-02-25,9.0,8.8,540,528.0,0,0,0,0.978
AT00002928,A044,2025-02-27,9.0,8.65,540,519.0,0,0,15,0.961
AT00002929,A044,2025-02-28,9.0,8.83,540,530.0,0,0,0,0.981
AT00002930,A044,2025-03-03,9.0,8.87,540,532.0,0,0,0,0.985
AT00002931,A044,2025-03-04,9.0,8.88,540,533.0,0,0,0,0.987
AT00002932,A044,2025-03-05,9.0,8.87,540,532.0,0,0,0,0.985
AT00002933,A044,2025-03-06,9.0,8.8,540,528.0,0,0,0,0.978
AT00002934,A044,2025-03-07,9.0,8.95,540,537.0,0,0,0,0.994
AT00002935,A044,2025-03-10,9.0,8.92,540,535.0,0,0,1,0.991
AT00002936,A044,2025-03-11,9.0,8.93,540,536.0,0,0,0,0.993
AT00002937,A044,2025-03-12,9.0,8.95,540,537.0,0,0,0,0.994
AT00002938,A044,2025-03-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00002939,A044,2025-03-14,9.0,8.57,540,514.0,0,0,15,0.952
AT00002940,A044,2025-03-17,9.0,8.83,540,530.0,0,0,0,0.981
AT00002941,A044,2025-03-19,9.0,8.97,540,538.0,0,0,0,0.996
AT00002942,A044,2025-03-20,9.0,8.85,540,531.0,0,0,0,0.983
AT00002943,A044,2025-03-21,9.0,8.35,540,501.0,0,0,30,0.928
AT00002944,A044,2025-03-22,9.0,0.0,540,0.0,1,0,540,0.0
AT00002945,A044,2025-03-24,9.0,8.9,540,534.0,0,0,0,0.989
AT00002946,A044,2025-03-25,9.0,8.92,540,535.0,0,0,0,0.991
AT00002947,A044,2025-03-26,9.0,8.92,540,535.0,0,0,0,0.991
AT00002948,A044,2025-03-27,9.0,8.77,540,526.0,0,0,0,0.974
AT00002949,A044,2025-03-28,9.0,8.55,540,513.0,0,15,0,0.95
AT00002950,A044,2025-03-31,9.0,8.77,540,526.0,0,0,0,0.974
AT00002951,A045,2025-01-01,9.0,8.77,540,526.0,0,5,0,0.974
AT00002952,A045,2025-01-02,9.0,8.97,540,538.0,0,0,0,0.996
AT00002953,A045,2025-01-03,9.0,8.92,540,535.0,0,0,0,0.991
AT00002954,A045,2025-01-04,9.0,8.87,540,532.0,0,0,0,0.985
AT00002955,A045,2025-01-06,9.0,8.75,540,525.0,0,0,0,0.972
AT00002956,A045,2025-01-07,9.0,8.95,540,537.0,0,0,0,0.994
AT00002957,A045,2025-01-08,9.0,0.0,540,0.0,1,0,540,0.0
AT00002958,A045,2025-01-09,9.0,8.8,540,528.0,0,0,0,0.978
AT00002959,A045,2025-01-10,9.0,0.0,540,0.0,1,0,540,0.0
AT00002960,A045,2025-01-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00002961,A045,2025-01-14,9.0,8.93,540,536.0,0,0,0,0.993
AT00002962,A045,2025-01-15,9.0,0.0,540,0.0,1,0,540,0.0
AT00002963,A045,2025-01-16,9.0,8.88,540,533.0,0,0,0,0.987
AT00002964,A045,2025-01-17,9.0,8.98,540,539.0,0,0,0,0.998
