schedule_id,master_agent_id,schedule_date,scheduled_start,scheduled_end,scheduled_minutes,planned_lunch_start,planned_lunch_end,planned_lunch_minutes
S0002433,A037,2025-01-22,2025-01-22 10:00:00,2025-01-22 19:00:00,540,2025-01-22 14:00:00,2025-01-22 14:30:00,30
S0002434,A037,2025-01-23,2025-01-23 10:00:00,2025-01-23 19:00:00,540,2025-01-23 14:00:00,2025-01-23 14:30:00,30
S0002435,A037,2025-01-24,2025-01-24 10:00:00,2025-01-24 19:00:00,540,2025-01-24 14:00:00,2025-01-24 14:30:00,30
S0002436,A037,2025-01-27,2025-01-27 10:00:00,2025-01-27 19:00:00,540,2025-01-27 14:00:00,2025-01-27 14:30:00,30
S0002437,A037,2025-01-28,2025-01-28 10:00:00,2025-01-28 19:00:00,540,2025-01-28 14:00:00,2025-01-28 14:30:00,30
S0002438,A037,2025-01-29,2025-01-29 10:00:00,2025-01-29 19:00:00,540,2025-01-29 14:00:00,2025-01-29 14:30:00,30
S0002439,A037,2025-01-30,2025-01-30 10:00:00,2025-01-30 19:00:00,540,2025-01-30 14:00:00,2025-01-30 14:30:00,30
S0002440,A037,2025-01-31,2025-01-31 10:00:00,2025-01-31 19:00:00,540,2025-01-31 14:00:00,2025-01-31 14:30:00,30
S0002441,A037,2025-02-03,2025-02-03 10:00:00,2025-02-03 19:00:00,540,2025-02-03 14:00:00,2025-02-03 14:30:00,30
S0002442,A037,2025-02-04,2025-02-04 10:00:00,2025-02-04 19:00:00,540,2025-02-04 14:00:00,2025-02-04 14:30:00,30
S0002443,A037,2025-02-05,2025-02-05 10:00:00,2025-02-05 19:00:00,540,2025-02-05 14:00:00,2025-02-05 14:30:00,30
S0002444,A037,2025-02-06,2025-02-06 10:00:00,2025-02-06 19:00:00,540,2025-02-06 14:00:00,2025-02-06 14:30:00,30
S0002445,A037,2025-02-07,2025-02-07 10:00:00,2025-02-07 19:00:00,540,2025-02-07 14:00:00,2025-02-07 14:30:00,30
S0002446,A037,2025-02-10,2025-02-10 10:00:00,2025-02-10 19:00:00,540,2025-02-10 14:00:00,2025-02-10 14:30:00,30
S0002447,A037,2025-02-11,2025-02-11 10:00:00,2025-02-11 19:00:00,540,2025-02-11 14:00:00,2025-02-11 14:30:00,30
S0002448,A037,2025-02-12,2025-02-12 10:00:00,2025-02-12 19:00:00,540,2025-02-12 14:00:00,2025-02-12 14:30:00,30
S0002449,A037,2025-02-13,2025-02-13 10:00:00,2025-02-13 19:00:00,540,2025-02-13 14:00:00,2025-02-13 14:30:00,30
S0002450,A037,2025-02-14,2025-02-14 10:00:00,2025-02-14 19:00:00,540,2025-02-14 14:00:00,2025-02-14 14:30:00,30
S0002451,A037,2025-02-17,2025-02-17 10:00:00,2025-02-17 19:00:00,540,2025-02-17 14:00:00,2025-02-17 14:30:00,30
S0002452,A037,2025-02-18,2025-02-18 10:00:00,2025-02-18 19:00:00,540,2025-02-18 14:00:00,2025-02-18 14:30:00,30
S0002453,A037,2025-02-19,2025-02-19 10:00:00,2025-02-19 19:00:00,540,2025-02-19 14:00:00,2025-02-19 14:30:00,30
S0002454,A037,2025-02-20,2025-02-20 10:00:00,2025-02-20 19:00:00,540,2025-02-20 14:00:00,2025-02-20 14:30:00,30
S0002455,A037,2025-02-21,2025-02-21 10:00:00,2025-02-21 19:00:00,540,2025-02-21 14:00:00,2025-02-21 14:30:00,30
S0002456,A037,2025-02-23,2025-02-23 10:00:00,2025-02-23 19:00:00,540,2025-02-23 14:00:00,2025-02-23 14:30:00,30
S0002457,A037,2025-02-25,2025-02-25 10:00:00,2025-02-25 19:00:00,540,2025-02-25 14:00:00,2025-02-25 14:30:00,30
S0002458,A037,2025-02-26,2025-02-26 10:00:00,2025-02-26 19:00:00,540,2025-02-26 14:00:00,2025-02-26 14:30:00,30
S0002459,A037,2025-02-27,2025-02-27 10:00:00,2025-02-27 19:00:00,540,2025-02-27 14:00:00,2025-02-27 14:30:00,30
S0002460,A037,2025-02-28,2025-02-28 10:00:00,2025-02-28 19:00:00,540,2025-02-28 14:00:00,2025-02-28 14:30:00,30
S0002461,A037,2025-03-03,2025-03-03 10:00:00,2025-03-03 19:00:00,540,2025-03-03 14:00:00,2025-03-03 14:30:00,30
S0002462,A037,2025-03-04,2025-03-04 10:00:00,2025-03-04 19:00:00,540,2025-03-04 14:00:00,2025-03-04 14:30:00,30
S0002463,A037,2025-03-05,2025-03-05 10:00:00,2025-03-05 19:00:00,540,2025-03-05 14:00:00,2025-03-05 14:30:00,30
S0002464,A037,2025-03-06,2025-03-06 10:00:00,2025-03-06 19:00:00,540,2025-03-06 14:00:00,2025-03-06 14:30:00,30
S0002465,A037,2025-03-07,2025-03-07 10:00:00,2025-03-07 19:00:00,540,2025-03-07 14:00:00,2025-03-07 14:30:00,30
S0002466,A037,2025-03-08,2025-03-08 10:00:00,2025-03-08 19:00:00,540,2025-03-08 14:00:00,2025-03-08 14:30:00,30
S0002467,A037,2025-03-10,2025-03-10 10:00:00,2025-03-10 19:00:00,540,2025-03-10 14:00:00,2025-03-10 14:30:00,30
S0002468,A037,2025-03-11,2025-03-11 10:00:00,2025-03-11 19:00:00,540,2025-03-11 14:00:00,2025-03-11 14:30:00,30
S0002469,A037,2025-03-12,2025-03-12 10:00:00,2025-03-12 19:00:00,540,2025-03-12 14:00:00,2025-03-12 14:30:00,30
S0002470,A037,2025-03-13,2025-03-13 10:00:00,2025-03-13 19:00:00,540,2025-03-13 14:00:00,2025-03-13 14:30:00,30
S0002471,A037,2025-03-14,2025-03-14 10:00:00,2025-03-14 19:00:00,540,2025-03-14 14:00:00,2025-03-14 14:30:00,30
S0002472,A037,2025-03-17,2025-03-17 10:00:00,2025-03-17 19:00:00,540,2025-03-17 14:00:00,2025-03-17 14:30:00,30
S0002473,A037,2025-03-18,2025-03-18 10:00:00,2025-03-18 19:00:00,540,2025-03-18 14:00:00,2025-03-18 14:30:00,30
S0002474,A037,2025-03-19,2025-03-19 10:00:00,2025-03-19 19:00:00,540,2025-03-19 14:00:00,2025-03-19 14:30:00,30
S0002475,A037,2025-03-20,2025-03-20 10:00:00,2025-03-20 19:00:00,540,2025-03-20 14:00:00,2025-03-20 14:30:00,30
S0002476,A037,2025-03-21,2025-03-21 10:00:00,2025-03-21 19:00:00,540,2025-03-21 14:00:00,2025-03-21 14:30:00,30
S0002477,A037,2025-03-24,2025-03-24 10:00:00,2025-03-24 19:00:00,540,2025-03-24 14:00:00,2025-03-24 14:30:00,30
S0002478,A037,2025-03-25,2025-03-25 10:00:00,2025-03-25 19:00:00,540,2025-03-25 14:00:00,2025-03-25 14:30:00,30
S0002479,A037,2025-03-26,2025-03-26 10:00:00,2025-03-26 19:00:00,540,2025-03-26 14:00:00,2025-03-26 14:30:00,30
S0002480,A037,2025-03-27,2025-03-27 10:00:00,2025-03-27 19:00:00,540,2025-03-27 14:00:00,2025-03-27 14:30:00,30
S0002481,A037,2025-03-28,2025-03-28 10:00:00,2025-03-28 19:00:00,540,2025-03-28 14:00:00,2025-03-28 14:30:00,30
S0002482,A037,2025-03-29,2025-03-29 10:00:00,2025-03-29 19:00:00,540,2025-03-29 14:00:00,2025-03-29 14:30:00,30
S0002483,A037,2025-03-30,2025-03-30 10:00:00,2025-03-30 19:00:00,540,2025-03-30 14:00:00,2025-03-30 14:30:00,30
S0002484,A037,2025-03-31,2025-03-31 10:00:00,2025-03-31 19:00:00,540,2025-03-31 14:00:00,2025-03-31 14:30:00,30
S0002485,A038,2025-01-01,2025-01-01 07:00:00,2025-01-01 16:00:00,540,2025-01-01 11:00:00,2025-01-01 11:30:00,30
S0002486,A038,2025-01-02,2025-01-02 07:00:00,2025-01-02 16:00:00,540,2025-01-02 11:00:00,2025-01-02 11:30:00,30
S0002487,A038,2025-01-03,2025-01-03 07:00:00,2025-01-03 16:00:00,540,2025-01-03 11:00:00,2025-01-03 11:30:00,30
S0002488,A038,2025-01-06,2025-01-06 07:00:00,2025-01-06 16:00:00,540,2025-01-06 11:00:00,2025-01-06 11:30:00,30
S0002489,A038,2025-01-07,2025-01-07 07:00:00,2025-01-07 16:00:00,540,2025-01-07 11:00:00,2025-01-07 11:30:00,30
S0002490,A038,2025-01-08,2025-01-08 07:00:00,2025-01-08 16:00:00,540,2025-01-08 11:00:00,2025-01-08 11:30:00,30
S0002491,A038,2025-01-09,2025-01-09 07:00:00,2025-01-09 16:00:00,540,2025-01-09 11:00:00,2025-01-09 11:30:00,30
S0002492,A038,2025-01-10,2025-01-10 07:00:00,2025-01-10 16:00:00,540,2025-01-10 11:00:00,2025-01-10 11:30:00,30
S0002493,A038,2025-01-11,2025-01-11 07:00:00,2025-01-11 16:00:00,540,2025-01-11 11:00:00,2025-01-11 11:30:00,30
S0002494,A038,2025-01-12,2025-01-12 07:00:00,2025-01-12 16:00:00,540,2025-01-12 11:00:00,2025-01-12 11:30:00,30
S0002495,A038,2025-01-13,2025-01-13 07:00:00,2025-01-13 16:00:00,540,2025-01-13 11:00:00,2025-01-13 11:30:00,30
S0002496,A038,2025-01-14,2025-01-14 07:00:00,2025-01-14 16:00:00,540,2025-01-14 11:00:00,2025-01-14 11:30:00,30
S0002497,A038,2025-01-15,2025-01-15 07:00:00,2025-01-15 16:00:00,540,2025-01-15 11:00:00,2025-01-15 11:30:00,30
S0002498,A038,2025-01-16,2025-01-16 07:00:00,2025-01-16 16:00:00,540,2025-01-16 11:00:00,2025-01-16 11:30:00,30
S0002499,A038,2025-01-17,2025-01-17 07:00:00,2025-01-17 16:00:00,540,2025-01-17 11:00:00,2025-01-17 11:30:00,30
S0002500,A038,2025-01-20,2025-01-20 07:00:00,2025-01-20 16:00:00,540,2025-01-20 11:00:00,2025-01-20 11:30:00,30
S0002501,A038,2025-01-21,2025-01-21 07:00:00,2025-01-21 16:00:00,540,2025-01-21 11:00:00,2025-01-21 11:30:00,30
S0002502,A038,2025-01-22,2025-01-22 07:00:00,2025-01-22 16:00:00,540,2025-01-22 11:00:00,2025-01-22 11:30:00,30
S0002503,A038,2025-01-24,2025-01-24 07:00:00,2025-01-24 16:00:00,540,2025-01-24 11:00:00,2025-01-24 11:30:00,30
S0002504,A038,2025-01-25,2025-01-25 07:00:00,2025-01-25 16:00:00,540,2025-01-25 11:00:00,2025-01-25 11:30:00,30
S0002505,A038,2025-01-27,2025-01-27 07:00:00,2025-01-27 16:00:00,540,2025-01-27 11:00:00,2025-01-27 11:30:00,30
S0002506,A038,2025-01-28,2025-01-28 07:00:00,2025-01-28 16:00:00,540,2025-01-28 11:00:00,2025-01-28 11:30:00,30
S0002507,A038,2025-01-29,2025-01-29 07:00:00,2025-01-29 16:00:00,540,2025-01-29 11:00:00,2025-01-29 11:30:00,30
S0002508,A038,2025-01-30,2025-01-30 07:00:00,2025-01-30 16:00:00,540,2025-01-30 11:00:00,2025-01-30 11:30:00,30
S0002509,A038,2025-01-31,2025-01-31 07:00:00,2025-01-31 16:00:00,540,2025-01-31 11:00:00,2025-01-31 11:30:00,30
S0002510,A038,2025-02-03,2025-02-03 07:00:00,2025-02-03 16:00:00,540,2025-02-03 11:00:00,2025-02-03 11:30:00,30
S0002511,A038,2025-02-04,2025-02-04 07:00:00,2025-02-04 16:00:00,540,2025-02-04 11:00:00,2025-02-04 11:30:00,30
S0002512,A038,2025-02-05,2025-02-05 07:00:00,2025-02-05 16:00:00,540,2025-02-05 11:00:00,2025-02-05 11:30:00,30
S0002513,A038,2025-02-06,2025-02-06 07:00:00,2025-02-06 16:00:00,540,2025-02-06 11:00:00,2025-02-06 11:30:00,30
S0002514,A038,2025-02-07,2025-02-07 07:00:00,2025-02-07 16:00:00,540,2025-02-07 11:00:00,2025-02-07 11:30:00,30
S0002515,A038,2025-02-08,2025-02-08 07:00:00,2025-02-08 16:00:00,540,2025-02-08 11:00:00,2025-02-08 11:30:00,30
S0002516,A038,2025-02-10,2025-02-10 07:00:00,2025-02-10 16:00:00,540,2025-02-10 11:00:00,2025-02-10 11:30:00,30
S0002517,A038,2025-02-11,2025-02-11 07:00:00,2025-02-11 16:00:00,540,2025-02-11 11:00:00,2025-02-11 11:30:00,30
S0002518,A038,2025-02-12,2025-02-12 07:00:00,2025-02-12 16:00:00,540,2025-02-12 11:00:00,2025-02-12 11:30:00,30
S0002519,A038,2025-02-13,2025-02-13 07:00:00,2025-02-13 16:00:00,540,2025-02-13 11:00:00,2025-02-13 11:30:00,30
S0002520,A038,2025-02-14,2025-02-14 07:00:00,2025-02-14 16:00:00,540,2025-02-14 11:00:00,2025-02-14 11:30:00,30
S0002521,A038,2025-02-17,2025-02-17 07:00:00,2025-02-17 16:00:00,540,2025-02-17 11:00:00,2025-02-17 11:30:00,30
S0002522,A038,2025-02-18,2025-02-18 07:00:00,2025-02-18 16:00:00,540,2025-02-18 11:00:00,2025-02-18 11:30:00,30
S0002523,A038,2025-02-19,2025-02-19 07:00:00,2025-02-19 16:00:00,540,2025-02-19 11:00:00,2025-02-19 11:30:00,30
S0002524,A038,2025-02-20,2025-02-20 07:00:00,2025-02-20 16:00:00,540,2025-02-20 11:00:00,2025-02-20 11:30:00,30
S0002525,A038,2025-02-21,2025-02-21 07:00:00,2025-02-21 16:00:00,540,2025-02-21 11:00:00,2025-02-21 11:30:00,30
S0002526,A038,2025-02-24,2025-02-24 07:00:00,2025-02-24 16:00:00,540,2025-02-24 11:00:00,2025-02-24 11:30:00,30
S0002527,A038,2025-02-25,2025-02-25 07:00:00,2025-02-25 16:00:00,540,2025-02-25 11:00:00,2025-02-25 11:30:00,30
S0002528,A038,2025-02-26,2025-02-26 07:00:00,2025-02-26 16:00:00,540,2025-02-26 11:00:00,2025-02-26 11:30:00,30
S0002529,A038,2025-02-27,2025-02-27 07:00:00,2025-02-27 16:00:00,540,2025-02-27 11:00:00,2025-02-27 11:30:00,30
S0002530,A038,2025-02-28,2025-02-28 07:00:00,2025-02-28 16:00:00,540,2025-02-28 11:00:00,2025-02-28 11:30:00,30
S0002531,A038,2025-03-03,2025-03-03 07:00:00,2025-03-03 16:00:00,540,2025-03-03 11:00:00,2025-03-03 11:30:00,30
S0002532,A038,2025-03-04,2025-03-04 07:00:00,2025-03-04 16:00:00,540,2025-03-04 11:00:00,2025-03-04 11:30:00,30
S0002533,A038,2025-03-05,2025-03-05 07:00:00,2025-03-05 16:00:00,540,2025-03-05 11:00:00,2025-03-05 11:30:00,30
S0002534,A038,2025-03-06,2025-03-06 07:00:00,2025-03-06 16:00:00,540,2025-03-06 11:00:00,2025-03-06 11:30:00,30
S0002535,A038,2025-03-07,2025-03-07 07:00:00,2025-03-07 16:00:00,540,2025-03-07 11:00:00,2025-03-07 11:30:00,30
S0002536,A038,2025-03-10,2025-03-10 07:00:00,2025-03-10 16:00:00,540,2025-03-10 11:00:00,2025-03-10 11:30:00,30
S0002537,A038,2025-03-11,2025-03-11 07:00:00,2025-03-11 16:00:00,540,2025-03-11 11:00:00,2025-03-11 11:30:00,30
S0002538,A038,2025-03-12,2025-03-12 07:00:00,2025-03-12 16:00:00,540,2025-03-12 11:00:00,2025-03-12 11:30:00,30
S0002539,A038,2025-03-13,2025-03-13 07:00:00,2025-03-13 16:00:00,540,2025-03-13 11:00:00,2025-03-13 11:30:00,30
S0002540,A038,2025-03-14,2025-03-14 07:00:00,2025-03-14 16:00:00,540,2025-03-14 11:00:00,2025-03-14 11:30:00,30
S0002541,A038,2025-03-15,2025-03-15 07:00:00,2025-03-15 16:00:00,540,2025-03-15 11:00:00,2025-03-15 11:30:00,30
S0002542,A038,2025-03-16,2025-03-16 07:00:00,2025-03-16 16:00:00,540,2025-03-16 11:00:00,2025-03-16 11:30:00,30
S0002543,A038,2025-03-17,2025-03-17 07:00:00,2025-03-17 16:00:00,540,2025-03-17 11:00:00,2025-03-17 11:30:00,30
S0002544,A038,2025-03-18,2025-03-18 07:00:00,2025-03-18 16:00:00,540,2025-03-18 11:00:00,2025-03-18 11:30:00,30
S0002545,A038,2025-03-19,2025-03-19 07:00:00,2025-03-19 16:00:00,540,2025-03-19 11:00:00,2025-03-19 11:30:00,30
S0002546,A038,2025-03-20,2025-03-20 07:00:00,2025-03-20 16:00:00,540,2025-03-20 11:00:00,2025-03-20 11:30:00,30
S0002547,A038,2025-03-24,2025-03-24 07:00:00,2025-03-24 16:00:00,540,2025-03-24 11:00:00,2025-03-24 11:30:00,30
S0002548,A038,2025-03-25,2025-03-25 07:00:00,2025-03-25 16:00:00,540,2025-03-25 11:00:00,2025-03-25 11:30:00,30
S0002549,A038,2025-03-26,2025-03-26 07:00:00,2025-03-26 16:00:00,540,2025-03-26 11:00:00,2025-03-26 11:30:00,30
S0002550,A038,2025-03-27,2025-03-27 07:00:00,2025-03-27 16:00:00,540,2025-03-27 11:00:00,2025-03-27 11:30:00,30
S0002551,A038,2025-03-28,2025-03-28 07:00:00,2025-03-28 16:00:00,540,2025-03-28 11:00:00,2025-03-28 11:30:00,30
S0002552,A038,2025-03-31,2025-03-31 07:00:00,2025-03-31 16:00:00,540,2025-03-31 11:00:00,2025-03-31 11:30:00,30
S0002553,A039,2025-01-01,2025-01-01 10:00:00,2025-01-01 19:00:00,540,2025-01-01 14:00:00,2025-01-01 14:30:00,30
S0002554,A039,2025-01-02,2025-01-02 10:00:00,2025-01-02 19:00:00,540,2025-01-02 14:00:00,2025-01-02 14:30:00,30
S0002555,A039,2025-01-03,2025-01-03 10:00:00,2025-01-03 19:00:00,540,2025-01-03 14:00:00,2025-01-03 14:30:00,30
S0002556,A039,2025-01-06,2025-01-06 10:00:00,2025-01-06 19:00:00,540,2025-01-06 14:00:00,2025-01-06 14:30:00,30
S0002557,A039,2025-01-07,2025-01-07 10:00:00,2025-01-07 19:00:00,540,2025-01-07 14:00:00,2025-01-07 14:30:00,30
S0002558,A039,2025-01-08,2025-01-08 10:00:00,2025-01-08 19:00:00,540,2025-01-08 14:00:00,2025-01-08 14:30:00,30
S0002559,A039,2025-01-09,2025-01-09 10:00:00,2025-01-09 19:00:00,540,2025-01-09 14:00:00,2025-01-09 14:30:00,30
S0002560,A039,2025-01-10,2025-01-10 10:00:00,2025-01-10 19:00:00,540,2025-01-10 14:00:00,2025-01-10 14:30:00,30
S0002561,A039,2025-01-13,2025-01-13 10:00:00,2025-01-13 19:00:00,540,2025-01-13 14:00:00,2025-01-13 14:30:00,30
S0002562,A039,2025-01-14,2025-01-14 10:00:00,2025-01-14 19:00:00,540,2025-01-14 14:00:00,2025-01-14 14:30:00,30
S0002563,A039,2025-01-15,2025-01-15 10:00:00,2025-01-15 19:00:00,540,2025-01-15 14:00:00,2025-01-15 14:30:00,30
S0002564,A039,2025-01-16,2025-01-16 10:00:00,2025-01-16 19:00:00,540,2025-01-16 14:00:00,2025-01-16 14:30:00,30
S0002565,A039,2025-01-17,2025-01-17 10:00:00,2025-01-17 19:00:00,540,2025-01-17 14:00:00,2025-01-17 14:30:00,30
S0002566,A039,2025-01-20,2025-01-20 10:00:00,2025-01-20 19:00:00,540,2025-01-20 14:00:00,2025-01-20 14:30:00,30
S0002567,A039,2025-01-21,2025-01-21 10:00:00,2025-01-21 19:00:00,540,2025-01-21 14:00:00,2025-01-21 14:30:00,30
S0002568,A039,2025-01-22,2025-01-22 10:00:00,2025-01-22 19:00:00,540,2025-01-22 14:00:00,2025-01-22 14:30:00,30
S0002569,A039,2025-01-23,2025-01-23 10:00:00,2025-01-23 19:00:00,540,2025-01-23 14:00:00,2025-01-23 14:30:00,30
S0002570,A039,2025-01-24,2025-01-24 10:00:00,2025-01-24 19:00:00,540,2025-01-24 14:00:00,2025-01-24 14:30:00,30
S0002571,A039,2025-01-27,2025-01-27 10:00:00,2025-01-27 19:00:00,540,2025-01-27 14:00:00,2025-01-27 14:30:00,30
S0002572,A039,2025-01-28,2025-01-28 10:00:00,2025-01-28 19:00:00,540,2025-01-28 14:00:00,2025-01-28 14:30:00,30
S0002573,A039,2025-01-29,2025-01-29 10:00:00,2025-01-29 19:00:00,540,2025-01-29 14:00:00,2025-01-29 14:30:00,30
S0002574,A039,2025-01-30,2025-01-30 10:00:00,2025-01-30 19:00:00,540,2025-01-30 14:00:00,2025-01-30 14:30:00,30
S0002575,A039,2025-01-31,2025-01-31 10:00:00,2025-01-31 19:00:00,540,2025-01-31 14:00:00,2025-01-31 14:30:00,30
S0002576,A039,2025-02-03,2025-02-03 10:00:00,2025-02-03 19:00:00,540,2025-02-03 14:00:00,2025-02-03 14:30:00,30
S0002577,A039,2025-02-04,2025-02-04 10:00:00,2025-02-04 19:00:00,540,2025-02-04 14:00:00,2025-02-04 14:30:00,30
S0002578,A039,2025-02-05,2025-02-05 10:00:00,2025-02-05 19:00:00,540,2025-02-05 14:00:00,2025-02-05 14:30:00,30
S0002579,A039,2025-02-06,2025-02-06 10:00:00,2025-02-06 19:00:00,540,2025-02-06 14:00:00,2025-02-06 14:30:00,30
S0002580,A039,2025-02-07,2025-02-07 10:00:00,2025-02-07 19:00:00,540,2025-02-07 14:00:00,2025-02-07 14:30:00,30
S0002581,A039,2025-02-08,2025-02-08 10:00:00,2025-02-08 19:00:00,540,2025-02-08 14:00:00,2025-02-08 14:30:00,30
S0002582,A039,2025-02-09,2025-02-09 10:00:00,2025-02-09 19:00:00,540,2025-02-09 14:00:00,2025-02-09 14:30:00,30
S0002583,A039,2025-02-10,2025-02-10 10:00:00,2025-02-10 19:00:00,540,2025-02-10 14:00:00,2025-02-10 14:30:00,30
S0002584,A039,2025-02-11,2025-02-11 10:00:00,2025-02-11 19:00:00,540,2025-02-11 14:00:00,2025-02-11 14:30:00,30
S0002585,A039,2025-02-12,2025-02-12 10:00:00,2025-02-12 19:00:00,540,2025-02-12 14:00:00,2025-02-12 14:30:00,30
S0002586,A039,2025-02-13,2025-02-13 10:00:00,2025-02-13 19:00:00,540,2025-02-13 14:00:00,2025-02-13 14:30:00,30
S0002587,A039,2025-02-14,2025-02-14 10:00:00,2025-02-14 19:00:00,540,2025-02-14 14:00:00,2025-02-14 14:30:00,30
S0002588,A039,2025-02-16,2025-02-16 10:00:00,2025-02-16 19:00:00,540,2025-02-16 14:00:00,2025-02-16 14:30:00,30
S0002589,A039,2025-02-17,2025-02-17 10:00:00,2025-02-17 19:00:00,540,2025-02-17 14:00:00,2025-02-17 14:30:00,30
S0002590,A039,2025-02-18,2025-02-18 10:00:00,2025-02-18 19:00:00,540,2025-02-18 14:00:00,2025-02-18 14:30:00,30
S0002591,A039,2025-02-20,2025-02-20 10:00:00,2025-02-20 19:00:00,540,2025-02-20 14:00:00,2025-02-20 14:30:00,30
S0002592,A039,2025-02-21,2025-02-21 10:00:00,2025-02-21 19:00:00,540,2025-02-21 14:00:00,2025-02-21 14:30:00,30
S0002593,A039,2025-02-24,2025-02-24 10:00:00,2025-02-24 19:00:00,540,2025-02-24 14:00:00,2025-02-24 14:30:00,30
S0002594,A039,2025-02-25,2025-02-25 10:00:00,2025-02-25 19:00:00,540,2025-02-25 14:00:00,2025-02-25 14:30:00,30
S0002595,A039,2025-02-26,2025-02-26 10:00:00,2025-02-26 19:00:00,540,2025-02-26 14:00:00,2025-02-26 14:30:00,30
S0002596,A039,2025-02-27,2025-02-27 10:00:00,2025-02-27 19:00:00,540,2025-02-27 14:00:00,2025-02-27 14:30:00,30
S0002597,A039,2025-02-28,2025-02-28 10:00:00,2025-02-28 19:00:00,540,2025-02-28 14:00:00,2025-02-28 14:30:00,30
S0002598,A039,2025-03-01,2025-03-01 10:00:00,2025-03-01 19:00:00,540,2025-03-01 14:00:00,2025-03-01 14:30:00,30
S0002599,A039,2025-03-03,2025-03-03 10:00:00,2025-03-03 19:00:00,540,2025-03-03 14:00:00,2025-03-03 14:30:00,30
S0002600,A039,2025-03-04,2025-03-04 10:00:00,2025-03-04 19:00:00,540,2025-03-04 14:00:00,2025-03-04 14:30:00,30
S0002601,A039,2025-03-05,2025-03-05 10:00:00,2025-03-05 19:00:00,540,2025-03-05 14:00:00,2025-03-05 14:30:00,30
S0002602,A039,2025-03-06,2025-03-06 10:00:00,2025-03-06 19:00:00,540,2025-03-06 14:00:00,2025-03-06 14:30:00,30
S0002603,A039,2025-03-07,2025-03-07 10:00:00,2025-03-07 19:00:00,540,2025-03-07 14:00:00,2025-03-07 14:30:00,30
S0002604,A039,2025-03-08,2025-03-08 10:00:00,2025-03-08 19:00:00,540,2025-03-08 14:00:00,2025-03-08 14:30:00,30
S0002605,A039,2025-03-09,2025-03-09 10:00:00,2025-03-09 19:00:00,540,2025-03-09 14:00:00,2025-03-09 14:30:00,30
S0002606,A039,2025-03-10,2025-03-10 10:00:00,2025-03-10 19:00:00,540,2025-03-10 14:00:00,2025-03-10 14:30:00,30
S0002607,A039,2025-03-11,2025-03-11 10:00:00,2025-03-11 19:00:00,540,2025-03-11 14:00:00,2025-03-11 14:30:00,30
S0002608,A039,2025-03-12,2025-03-12 10:00:00,2025-03-12 19:00:00,540,2025-03-12 14:00:00,2025-03-12 14:30:00,30
S0002609,A039,2025-03-13,2025-03-13 10:00:00,2025-03-13 19:00:00,540,2025-03-13 14:00:00,2025-03-13 14:30:00,30
S0002610,A039,2025-03-14,2025-03-14 10:00:00,2025-03-14 19:00:00,540,2025-03-14 14:00:00,2025-03-14 14:30:00,30
S0002611,A039,2025-03-15,2025-03-15 10:00:00,2025-03-15 19:00:00,540,2025-03-15 14:00:00,2025-03-15 14:30:00,30
S0002612,A039,2025-03-17,2025-03-17 10:00:00,2025-03-17 19:00:00,540,2025-03-17 14:00:00,2025-03-17 14:30:00,30
S0002613,A039,2025-03-18,2025-03-18 10:00:00,2025-03-18 19:00:00,540,2025-03-18 14:00:00,2025-03-18 14:30:00,30
S0002614,A039,2025-03-19,2025-03-19 10:00:00,2025-03-19 19:00:00,540,2025-03-19 14:00:00,2025-03-19 14:30:00,30
S0002615,A039,2025-03-20,2025-03-20 10:00:00,2025-03-20 19:00:00,540,2025-03-20 14:00:00,2025-03-20 14:30:00,30
S0002616,A039,2025-03-21,2025-03-21 10:00:00,2025-03-21 19:00:00,540,2025-03-21 14:00:00,2025-03-21 14:30:00,30
S0002617,A039,2025-03-24,2025-03-24 10:00:00,2025-03-24 19:00:00,540,2025-03-24 14:00:00,2025-03-24 14:30:00,30
S0002618,A039,2025-03-25,2025-03-25 10:00:00,2025-03-25 19:00:00,540,2025-03-25 14:00:00,2025-03-25 14:30:00,30
S0002619,A039,2025-03-26,2025-03-26 10:00:00,2025-03-26 19:00:00,540,2025-03-26 14:00:00,2025-03-26 14:30:00,30
S0002620,A039,2025-03-27,2025-03-27 10:00:00,2025-03-27 19:00:00,540,2025-03-27 14:00:00,2025-03-27 14:30:00,30
S0002621,A039,2025-03-28,2025-03-28 10:00:00,2025-03-28 19:00:00,540,2025-03-28 14:00:00,2025-03-28 14:30:00,30
S0002622,A039,2025-03-31,2025-03-31 10:00:00,2025-03-31 19:00:00,540,2025-03-31 14:00:00,2025-03-31 14:30:00,30
S0002623,A040,2025-01-01,2025-01-01 07:00:00,2025-01-01 16:00:00,540,2025-01-01 11:00:00,2025-01-01 11:30:00,30
S0002624,A040,2025-01-02,2025-01-02 07:00:00,2025-01-02 16:00:00,540,2025-01-02 11:00:00,2025-01-02 11:30:00,30
S0002625,A040,2025-01-03,2025-01-03 07:00:00,2025-01-03 16:00:00,540,2025-01-03 11:00:00,2025-01-03 11:30:00,30
S0002626,A040,2025-01-04,2025-01-04 07:00:00,2025-01-04 16:00:00,540,2025-01-04 11:00:00,2025-01-04 11:30:00,30
S0002627,A040,2025-01-06,2025-01-06 07:00:00,2025-01-06 16:00:00,540,2025-01-06 11:00:00,2025-01-06 11:30:00,30
S0002628,A040,2025-01-07,2025-01-07 07:00:00,2025-01-07 16:00:00,540,2025-01-07 11:00:00,2025-01-07 11:30:00,30
